county_effective,barony_effective,parish_effective,townland_linked,page_names,page_count,row_count,has_total_row,total_row_count,valuation_ok,failure_reason,is_one_page_townland,sum_land_val,total_land_val,sum_total_val,total_total_val,multiple_total_rows
DOWN,"ARDS, LOWER",BANGOR,SOUTER'S-ROW,IRE_GRIFF_086_140.jpg,1,9,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",BANGOR,CORPORATION,IRE_GRIFF_086_141.jpg,1,40,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",BANGOR,THE VENNEL,IRE_GRIFF_086_141.jpg,1,2,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",BANGOR,THE MIDDLE ROAD,IRE_GRIFF_086_141.jpg,1,5,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",BANGOR,GRAY'S-HILL,IRE_GRIFF_086_141.jpg,1,5,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",BANGOR,CORPORATION,IRE_GRIFF_086_142.jpg,1,50,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",BANGOR,CATHERINE-PLACE,IRE_GRIFF_086_142.jpg,1,5,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",BANGOR,CORPORATION,"IRE_GRIFF_086_143.jpg,IRE_GRIFF_086_144.jpg,IRE_GRIFF_086_145.jpg",3,112,True,3,False,,False,16 5 0,1816 0 0,569 15 0,6035 0 0,True
DOWN,"ARDS, LOWER",DONAGHADEE,BALLYNIACRUISE,IRE_GRIFF_086_149.jpg,1,7,True,3,False,,True,1 5 0,496 15 0,22 10 0,825 5 0,True
DOWN,"ARDS, LOWER",DONAGHADEE,BALLYROLLY,IRE_GRIFF_086_149.jpg,1,20,True,2,True,,True,250 10 0,283 10 0,292 0 0,328 15 0,True
DOWN,"ARDS, LOWER",DONAGHADEE,BALLYWHISKIN,"IRE_GRIFF_086_149.jpg,IRE_GRIFF_086_150.jpg",2,25,True,1,True,,False,168 0 0,195 10 0,269 10 0,224 5 0,
DOWN,"ARDS, LOWER",DONAGHADEE,CARNEY HILL,IRE_GRIFF_086_150.jpg,1,26,True,1,True,,True,111 2 0,111 2 0,165 15 0,131 5 0,
DOWN,"ARDS, LOWER",DONAGHADEE,BALLYRAWER,"IRE_GRIFF_086_158.jpg,IRE_GRIFF_086_159.jpg",2,79,True,3,False,,False,7 0 0,351 8 0,142 0 0,655 2 0,True
DOWN,"ARDS, LOWER",DONAGHADEE,GRANGEE,IRE_GRIFF_086_159.jpg,1,3,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",DONAGHADEE,BALLYHAY,IRE_GRIFF_086_166.jpg,1,23,True,1,False,,True,139 0 0,595 0 0,166 5 0,718 5 0,
DOWN,"ARDS, LOWER",DONAGHADEE,BALLYNOE,IRE_GRIFF_086_166.jpg,1,35,True,1,True,,True,259 10 0,259 5 0,282 5 0,292 5 0,
DOWN,"ARDS, LOWER",DONAGHADEE,CARRYREAGH,"IRE_GRIFF_086_166.jpg,IRE_GRIFF_086_167.jpg",2,14,True,1,True,,False,295 5 0,205 5 0,352 5 0,352 5 0,
DOWN,"ARDS, LOWER",DONAGHADEE,BALLYWILLIAM,IRE_GRIFF_086_167.jpg,1,20,True,2,True,,True,364 5 0,364 5 0,439 15 0,439 15 0,True
DOWN,"ARDS, LOWER",DONAGHADEE,TOWNPARKS OF DONAGHADEE,"IRE_GRIFF_086_167.jpg,IRE_GRIFF_086_168.jpg,IRE_GRIFF_086_169.jpg,IRE_GRIFF_086_170.jpg,IRE_GRIFF_086_171.jpg,IRE_GRIFF_086_172.jpg,IRE_GRIFF_086_173.jpg,IRE_GRIFF_086_174.jpg,IRE_GRIFF_086_175.jpg",9,450,True,1,False,,False,914 10 0,0 0 0,2839 6 0,5 0 0,
DOWN,"ARDS, LOWER",DONAGHADEE,MOUNT-STREET,IRE_GRIFF_086_175.jpg,1,28,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",DONAGHADEE,TOWNPARKS OF DONAGHADEE,"IRE_GRIFF_086_176.jpg,IRE_GRIFF_086_177.jpg",2,90,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",DONAGHADEE,BACK-LANE,IRE_GRIFF_086_177.jpg,1,4,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",DONAGHADEE,HUNTER'S-LANE,IRE_GRIFF_086_177.jpg,1,14,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",DONAGHADEE,TOWNPARKS OF DONAGHADEE,"IRE_GRIFF_086_178.jpg,IRE_GRIFF_086_179.jpg",2,70,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",DONAGHADEE,HARMONY-PLACE,IRE_GRIFF_086_179.jpg,1,25,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",DONAGHADEE,BOW-STREET,IRE_GRIFF_086_179.jpg,1,7,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",DONAGHADEE,TOWNPARKS OF DONAGHADEE,"IRE_GRIFF_086_180.jpg,IRE_GRIFF_086_181.jpg,IRE_GRIFF_086_182.jpg",3,125,True,3,False,,False,9 15 0,946 0 0,521 0 0,3817 0 0,True
DOWN,"ARDS, LOWER",GREY ABBEY,BALLYBOGHILBO,IRE_GRIFF_086_182.jpg,1,17,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",GREY ABBEY,CARDY,IRE_GRIFF_086_189.jpg,1,35,True,1,True,,True,199 0 0,329 5 0,228 15 0,380 5 0,
DOWN,"ARDS, LOWER",GREY ABBEY,GREY ABBEY,"IRE_GRIFF_086_189.jpg,IRE_GRIFF_086_190.jpg,IRE_GRIFF_086_191.jpg,IRE_GRIFF_086_192.jpg,IRE_GRIFF_086_193.jpg,IRE_GRIFF_086_194.jpg",6,270,True,3,True,,False,259 15 0,287 0 0,883 10 0,846 10 0,True
DOWN,"ARDS, LOWER",GREY ABBEY,ROSEMOUNT,IRE_GRIFF_086_194.jpg,1,10,True,3,True,,True,271 10 0,271 10 0,370 0 0,370 0 0,True
DOWN,"ARDS, LOWER",GREY ABBEY,ISLANDS,IRE_GRIFF_086_194.jpg,1,10,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",GREY ABBEY,BALLYCASTLE,IRE_GRIFF_086_197.jpg,1,14,True,2,False,,True,0 10 0,461 10 0,18 5 0,544 15 0,True
DOWN,"ARDS, LOWER",GREY ABBEY,BALLYEWRY,IRE_GRIFF_086_197.jpg,1,17,True,1,True,,True,195 0 0,195 0 0,223 15 0,223 15 0,
DOWN,"ARDS, LOWER",GREY ABBEY,KILNATIERNNEY,IRE_GRIFF_086_197.jpg,1,7,True,1,True,,True,102 0 0,102 0 0,117 0 0,117 0 0,
DOWN,"ARDS, LOWER",GREY ABBEY,MOUNT STEWART,IRE_GRIFF_086_197.jpg,1,3,True,1,True,,True,790 0 0,790 0 0,1120 0 0,1120 0 0,
DOWN,"ARDS, LOWER",GREY ABBEY,PIG ISLAND,IRE_GRIFF_086_197.jpg,1,1,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,DROMAWHEY,IRE_GRIFF_086_201.jpg,1,5,True,1,False,,True,18 0 0,891 0 0,21 10 0,915 5 0,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,BALLYHAFT,IRE_GRIFF_086_201.jpg,1,18,True,1,True,,True,290 15 0,290 15 0,343 0 0,343 0 0,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,CUNNINGBURN,IRE_GRIFF_086_201.jpg,1,13,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,BOOTOWN,IRE_GRIFF_086_204.jpg,1,22,True,1,True,,True,216 10 0,216 10 0,340 10 0,254 0 0,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,CRONSTOWN,IRE_GRIFF_086_204.jpg,1,21,True,1,True,,True,207 5 0,207 5 0,238 0 0,238 0 0,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,GREGSTOWN,"IRE_GRIFF_086_204.jpg,IRE_GRIFF_086_205.jpg",2,18,True,1,True,,False,156 15 0,157 15 0,184 0 0,169 15 0,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,LOUGHRISCOUSE,IRE_GRIFF_086_205.jpg,1,57,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH.","IRE_GRIFF_086_213.jpg,IRE_GRIFF_086_214.jpg,IRE_GRIFF_086_215.jpg,IRE_GRIFF_086_216.jpg,IRE_GRIFF_086_217.jpg",5,205,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,LITTLE FRANCIS-STREET,IRE_GRIFF_086_217.jpg,1,28,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_218.jpg,IRE_GRIFF_086_219.jpg",2,112,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,GREENWELL-ST,IRE_GRIFF_086_220.jpg,1,61,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_221.jpg,IRE_GRIFF_086_222.jpg",2,99,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,GREENWELL-LANE,IRE_GRIFF_086_222.jpg,1,6,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,MOTILLA STREET,IRE_GRIFF_086_222.jpg,1,12,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_223.jpg,IRE_GRIFF_086_224.jpg",2,101,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,KENNEL-LANE,IRE_GRIFF_086_224.jpg,1,11,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,DOWN'S-LANE,IRE_GRIFF_086_224.jpg,1,1,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,CHARLES-STREET,IRE_GRIFF_086_224.jpg,1,5,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_225.jpg,IRE_GRIFF_086_226.jpg",2,92,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,QUEEN-STREET,IRE_GRIFF_086_226.jpg,1,22,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH—continued",IRE_GRIFF_086_227.jpg,1,64,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,TOWN OF NEWTOWN ARDS,IRE_GRIFF_086_228.jpg,1,28,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,BROWNE'S-PLACE,IRE_GRIFF_086_228.jpg,1,6,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,DONAGHADEE-ROAD,IRE_GRIFF_086_228.jpg,1,5,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,WINDMILL-ROW,IRE_GRIFF_086_228.jpg,1,15,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_229.jpg,IRE_GRIFF_086_230.jpg,IRE_GRIFF_086_231.jpg",3,66,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,BANGOR OLD ROAD,IRE_GRIFF_086_231.jpg,1,1,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,EAST-STREET,IRE_GRIFF_086_231.jpg,1,8,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_232.jpg,IRE_GRIFF_086_233.jpg,IRE_GRIFF_086_234.jpg",3,147,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,SHUTTLEFIELD-LANE,IRE_GRIFF_086_234.jpg,1,20,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,BACK SHUTTLEFIELD,IRE_GRIFF_086_234.jpg,1,1,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH",IRE_GRIFF_086_235.jpg,1,17,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,MARK-STREET,IRE_GRIFF_086_235.jpg,1,39,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_236.jpg,IRE_GRIFF_086_237.jpg,IRE_GRIFF_086_238.jpg",3,146,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,COURT-STREET,IRE_GRIFF_086_238.jpg,1,12,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH",IRE_GRIFF_086_239.jpg,1,51,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,CANAL-ROW,IRE_GRIFF_086_239.jpg,1,6,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH",IRE_GRIFF_086_240.jpg,1,27,True,3,False,,False,19 15 0,488 10 0,421 5 0,6454 0 10,True
DOWN,"ARDS, UPPER",BALLYWALTER,DUNOVER,IRE_GRIFF_086_245.jpg,1,19,True,1,False,,True,136 13 0,496 15 0,162 0 0,600 5 0,
DOWN,"ARDS, UPPER",BALLYWALTER,WHITECHURCH,"IRE_GRIFF_086_245.jpg,IRE_GRIFF_086_246.jpg",2,28,True,3,True,,False,542 11 0,830 15 0,663 0 0,952 15 0,True
DOWN,"ARDS, UPPER",BALLYWALTER,SPRINGVALE,IRE_GRIFF_086_246.jpg,1,15,True,1,True,,True,502 0 0,502 0 0,734 10 0,734 10 0,
DOWN,"ARDS, UPPER",BALLYWALTER,BALLYWALTER,"IRE_GRIFF_086_246.jpg,IRE_GRIFF_086_247.jpg,IRE_GRIFF_086_248.jpg,IRE_GRIFF_086_249.jpg,IRE_GRIFF_086_250.jpg,IRE_GRIFF_086_251.jpg",6,181,True,3,True,,False,339 3 0,463 10 0,588 0 0,942 15 0,True
DOWN,"ARDS, UPPER",INISHARGY,BALLYLIMP,IRE_GRIFF_086_251.jpg,1,17,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, UPPER","ST ANDREWS, ALIAS BALLYHALBERT",BALLY-ESBOROUGH,IRE_GRIFF_086_264.jpg,1,33,True,3,False,,True,249 8 0,762 17 0,311 13 0,897 0 0,True
DOWN,"ARDS, UPPER","ST ANDREWS, ALIAS BALLYHALBERT",BALLYFRENCH,"IRE_GRIFF_086_264.jpg,IRE_GRIFF_086_265.jpg",2,29,True,1,True,,False,327 10 0,327 10 0,362 5 0,361 16 0,
DOWN,"ARDS, UPPER","ST ANDREWS, ALIAS BALLYHALBERT",BALLYGRAFFAN,IRE_GRIFF_086_265.jpg,1,31,True,1,True,,True,325 8 0,325 10 0,358 5 0,358 5 0,
DOWN,"ARDS, UPPER","ST ANDREWS, ALIAS BALLYHALBERT",BALLYHALBERT,IRE_GRIFF_086_265.jpg,1,17,False,0,False,no_total_row,True,,,,,
FERMANAGH,CLANAWLEY,KILLESHER,GALLAGH,IRE_GRIFF_108_020.jpg,1,6,True,1,True,,True,1 8 4,1 7 0,1 17 0,1 15 0,
FERMANAGH,CLANAWLEY,KILLESHER,ERVENY,IRE_GRIFF_108_020.jpg,1,8,True,1,True,,True,1 2 9,1 1 5,1 5 6,1 4 10,
FERMANAGH,CLANAWLEY,KILLESHER,GORTALUGHANY,IRE_GRIFF_108_020.jpg,1,2,True,1,True,,True,0 2 0,0 2 0,0 2 0,0 2 0,
FERMANAGH,CLANAWLEY,KILLESHER,LABGANACARRAN,IRE_GRIFF_108_020.jpg,1,5,True,1,True,,True,0 6 6,0 5 10,0 6 3,0 6 3,
FERMANAGH,CLANAWLEY,KILLESHER,MOHER,IRE_GRIFF_108_020.jpg,1,6,True,1,True,,True,2 8 7,2 7 3,2 9 11,2 9 3,
FERMANAGH,CLANAWLEY,KILLESHER,DRUMGAGUE,IRE_GRIFF_108_020.jpg,1,16,True,1,True,,True,2 13 7,2 11 3,2 18 0,2 16 0,
FERMANAGH,CLANAWLEY,KILLESHER,DRUMSROOHU,IRE_GRIFF_108_032.jpg,1,6,True,1,False,,True,27 10 0,70 5 0,29 0 0,76 10 0,
FERMANAGH,CLANAWLEY,KILLESHER,EDENMORE,IRE_GRIFF_108_032.jpg,1,22,True,1,False,,True,84 5 0,85 0 0,383 5 0,91 15 0,
FERMANAGH,CLANAWLEY,KILLESHER,TATTENAMONA,IRE_GRIFF_108_032.jpg,1,16,True,1,True,,True,103 0 0,103 0 0,112 5 0,111 15 0,
FERMANAGH,CLANAWLEY,KILLESHER,CLONTYMULLAN,IRE_GRIFF_108_032.jpg,1,12,False,0,False,no_total_row,True,,,,,
FERMANAGH,CLANAWLEY,KILLESHER,LISBLAKE,IRE_GRIFF_108_035.jpg,1,12,True,1,False,,True,25 5 0,126 5 0,40 5 0,138 10 0,
FERMANAGH,CLANAWLEY,KILLESHER,LISDERRY,IRE_GRIFF_108_035.jpg,1,15,True,1,True,,True,91 5 0,91 5 0,96 0 0,96 0 0,
FERMANAGH,CLANAWLEY,KILLESHER,MULLAGHBANE,IRE_GRIFF_108_035.jpg,1,14,True,2,True,,True,120 5 0,120 5 0,144 5 0,130 15 0,True
FERMANAGH,CLANAWLEY,KILLESHER,ROSSAA,IRE_GRIFF_108_035.jpg,1,7,True,1,True,,True,95 5 0,95 5 0,101 0 0,98 10 0,
FERMANAGH,CLANAWLEY,KINAWLEY,TRAVFREE GLEBE,IRE_GRIFF_108_045.jpg,1,7,True,1,False,,True,7 2 0,53 0 0,7 2 0,56 0 0,
FERMANAGH,CLANAWLEY,KINAWLEY,CORAGH GLEBE,IRE_GRIFF_108_045.jpg,1,24,True,1,True,,True,63 5 0,63 5 0,67 15 0,67 15 0,
FERMANAGH,CLANAWLEY,KINAWLEY,CRUMLMER,IRE_GRIFF_108_045.jpg,1,24,True,1,True,,True,127 5 0,127 5 0,154 5 0,138 10 0,
FERMANAGH,CLANAWLEY,KINAWLEY,CLONTELAGHAN,IRE_GRIFF_108_048.jpg,1,8,True,1,True,,True,46 15 0,46 15 0,50 15 0,50 15 0,
FERMANAGH,CLANAWLEY,KINAWLEY,CORAGH,IRE_GRIFF_108_048.jpg,1,13,True,1,True,,True,73 10 0,68 0 0,77 10 0,71 15 0,
FERMANAGH,CLANAWLEY,KINAWLEY,STUMPY'S HILL,IRE_GRIFF_108_048.jpg,1,8,True,1,True,,True,37 15 0,37 15 0,62 0 0,41 5 0,
FERMANAGH,CLANAWLEY,KINAWLEY,DRUMHARRIFF,IRE_GRIFF_108_048.jpg,1,5,True,1,True,,True,34 5 0,34 5 0,35 15 0,35 15 0,
FERMANAGH,CLANAWLEY,KINAWLEY,DRUMBINNIS,IRE_GRIFF_108_048.jpg,1,12,True,1,True,,True,67 10 0,69 5 0,74 15 0,73 0 0,
FERMANAGH,CLANAWLEY,KINAWLEY,DRUMLISH,"IRE_GRIFF_108_048.jpg,IRE_GRIFF_108_049.jpg",2,12,True,1,True,,False,49 15 0,68 15 0,90 10 0,63 0 0,
FERMANAGH,CLANAWLEY,KINAWLEY,GRAFFY,IRE_GRIFF_108_049.jpg,1,5,True,1,True,,True,45 5 0,45 5 0,55 15 0,46 0 0,
FERMANAGH,CLANAWLEY,KINAWLEY,KINAWLEY,IRE_GRIFF_108_049.jpg,1,21,True,3,True,,True,87 0 0,87 0 0,140 15 0,119 15 0,True
FERMANAGH,CLANAWLEY,KINAWLEY,LISMONAGHAN,IRE_GRIFF_108_049.jpg,1,10,True,3,True,,True,60 15 0,60 15 0,81 5 0,81 5 0,True
FERMANAGH,CLANAWLEY,KINAWLEY,KINGLASS,IRE_GRIFF_108_056.jpg,1,28,True,1,True,,True,157 9 0,178 10 0,251 10 0,195 0 0,
FERMANAGH,CLANAWLEY,KINAWLEY,LARAGH,IRE_GRIFF_108_056.jpg,1,9,True,1,True,,True,70 10 0,76 5 0,64 0 0,81 10 0,
FERMANAGH,CLANAWLEY,KINAWLEY,MULLAGHGAR-ROW,IRE_GRIFF_108_056.jpg,1,15,True,1,True,,True,117 15 0,119 15 0,135 10 0,125 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,"KILLYCREEN, WEST",IRE_GRIFF_108_071.jpg,1,7,True,1,True,,True,56 5 0,82 5 0,57 10 0,86 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,MULLYLUSTY,IRE_GRIFF_108_071.jpg,1,20,True,1,True,,True,134 15 0,130 5 0,212 0 0,136 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,ORA BEG,IRE_GRIFF_108_071.jpg,1,5,True,1,True,,True,7 0 0,7 0 0,8 5 0,8 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,"TULLYBRACK, OR ORA MORE",IRE_GRIFF_108_071.jpg,1,6,True,1,True,,True,21 10 0,21 10 0,23 5 0,23 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,ABOHILL,IRE_GRIFF_108_071.jpg,1,5,True,1,True,,True,27 5 0,27 5 0,28 15 0,28 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,ABOCURRAGH,"IRE_GRIFF_108_071.jpg,IRE_GRIFF_108_072.jpg",2,10,True,1,True,,False,47 5 0,51 5 0,52 0 0,56 0 0,
FERMANAGH,CLANAWLEY,CLEENISH,BALLYSOORAGH,IRE_GRIFF_108_072.jpg,1,12,True,1,True,,True,32 0 0,32 0 0,34 5 0,34 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,CARRICK-MACSPARROW,IRE_GRIFF_108_072.jpg,1,8,True,1,False,,True,85 10 0,185 10 0,88 15 0,88 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,CORRATESKIN,IRE_GRIFF_108_072.jpg,1,19,True,1,True,,True,86 0 0,61 10 0,68 10 0,68 0 0,
FERMANAGH,CLANAWLEY,CLEENISH,CARRICK-ABVREHAN,IRE_GRIFF_108_072.jpg,1,3,False,0,False,no_total_row,True,,,,,
FERMANAGH,CLANAWLEY,CLEENISH,DRUMHARRIFF,IRE_GRIFF_108_075.jpg,1,8,True,1,True,,True,50 5 0,50 5 0,59 15 0,54 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,GORTATOLE,IRE_GRIFF_108_075.jpg,1,3,True,1,True,,True,18 0 0,18 0 0,18 10 0,18 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,GREENWOODHILL,IRE_GRIFF_108_075.jpg,1,7,True,1,True,,True,47 0 0,47 0 0,50 10 0,50 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,"GORTAHURK, WEST",IRE_GRIFF_108_075.jpg,1,10,True,1,True,,True,125 15 0,125 15 0,162 0 0,131 0 0,
FERMANAGH,CLANAWLEY,CLEENISH,MULLAGHMADDY,IRE_GRIFF_108_075.jpg,1,7,True,1,True,,True,27 10 0,27 10 0,30 15 0,30 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,MULLY-ARDLOUGHER,IRE_GRIFF_108_075.jpg,1,7,True,2,True,,True,40 5 0,40 5 0,46 10 0,46 10 0,True
FERMANAGH,CLANAWLEY,CLEENISH,"BELCOO, WEST",IRE_GRIFF_108_079.jpg,1,23,True,1,False,,True,61 9 0,86 0 0,455 5 0,88 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,CARRICADRANTAN,IRE_GRIFF_108_079.jpg,1,6,True,1,True,,True,43 5 0,43 5 0,43 15 0,43 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,CAVANCARRAGH,IRE_GRIFF_108_079.jpg,1,19,True,1,True,,True,29 10 0,20 10 0,44 0 0,38 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,CAVANMORE,IRE_GRIFF_108_079.jpg,1,8,True,1,True,,True,43 10 0,43 10 0,46 15 0,46 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,GORTEEN,IRE_GRIFF_108_081.jpg,1,8,True,1,True,,True,46 10 0,46 10 0,52 5 0,52 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,KILROOSKAGH,IRE_GRIFF_108_081.jpg,1,18,True,2,True,,True,77 10 0,77 10 0,94 0 0,94 0 0,True
FERMANAGH,CLANAWLEY,CLEENISH,KILROOSKAGH ISLAND,IRE_GRIFF_108_081.jpg,1,5,True,1,True,,True,11 15 0,11 15 0,11 15 0,11 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,KILLYPHORT,IRE_GRIFF_108_081.jpg,1,2,True,1,True,,True,24 0 0,24 0 0,24 15 0,24 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,LURGAN,IRE_GRIFF_108_081.jpg,1,9,True,1,True,,True,33 5 0,33 5 0,38 15 0,38 15 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYAGENA,IRE_GRIFF_108_085.jpg,1,4,True,1,False,,True,0 10 0,22 0 0,10 15 0,33 5 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRY CORMICK,IRE_GRIFF_108_085.jpg,1,13,True,1,True,,True,65 10 0,85 10 0,93 5 0,79 5 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYGIFF,IRE_GRIFF_108_085.jpg,1,7,True,1,True,,True,94 5 0,94 5 0,106 15 0,106 15 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYLECK,IRE_GRIFF_108_085.jpg,1,6,True,1,True,,True,64 0 0,64 0 0,67 15 0,67 15 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYNIM,IRE_GRIFF_108_085.jpg,1,3,True,1,True,,True,27 5 0,27 5 0,28 15 0,28 15 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYSHANDRA,IRE_GRIFF_108_085.jpg,1,2,True,1,True,,True,15 15 0,15 15 0,15 15 0,15 15 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYSCOBE,IRE_GRIFF_108_085.jpg,1,11,False,0,False,no_total_row,True,,,,,
FERMANAGH,CLANAWLEY,CLEENISH,DERRYSCOBE,IRE_GRIFF_108_086.jpg,1,3,True,1,False,,True,0 0 0,82 0 0,10 0 0,98 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,DRUICOLGNY,IRE_GRIFF_108_086.jpg,1,10,True,1,True,,True,107 0 0,107 0 0,121 0 0,121 0 0,
FERMANAGH,CLANAWLEY,CLEENISH,"DRUMCONLAN, EAST.",IRE_GRIFF_108_086.jpg,1,9,True,1,True,,True,70 0 0,70 10 0,75 10 0,76 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,DRUAGFEVER,IRE_GRIFF_108_086.jpg,1,8,True,1,True,,True,57 15 0,76 5 0,60 5 0,79 0 0,
FERMANAGH,CLANAWLEY,CLEENISH,DRUMNANATRAGH,IRE_GRIFF_108_086.jpg,1,5,True,1,True,,True,53 15 0,53 15 0,55 15 0,55 15 0,
