county_effective,barony_effective,parish_effective,townland_linked,page_names,page_num,row_count,subcategory,ends_at_page_bottom,next_page_in_corpus,next_page_first_townland,other_model_has_total
TIPPERARY,CLANWILLIAM,EMLY,DUNGOWNA,IRE_GRIFF_296_089.jpg,296_089,10,continues_to_unscanned_page,True,False,,False
TIPPERARY,CLANWILLIAM,RATHLYNIN,DONASKEAGH,IRE_GRIFF_296_134.jpg,296_134,20,continues_to_unscanned_page,True,False,,False
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,BAWNBRACK,IRE_GRIFF_296_142.jpg,296_142,22,continues_to_unscanned_page,True,False,,False
CORK,FERMOY,CASTLETOWNROCHE,LISNAGOORNEEN,IRE_GRIFF_299_055.jpg,299_055,7,continues_to_unscanned_page,True,False,,False
CORK,FERMOY,MALLOW,TOWN OF MALLOW,IRE_GRIFF_299_150.jpg,299_150,17,continues_to_unscanned_page,True,False,,False
CORK,FERMOY,MALLOW,SPAGLEN,IRE_GRIFF_299_165.jpg,299_165,24,continues_to_unscanned_page,True,False,,False
CORK,FERMOY,RAHAN,DROMRAHAN,IRE_GRIFF_299_180.jpg,299_180,5,continues_to_unscanned_page,True,False,,False
ANTRIM,"DUNLUCE, UPPER",BALLYMONEY,RODDEY FOOT-STREET,IRE_GRIFF_004_125.jpg,004_125,39,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS,False
ANTRIM,"DUNLUCE, LOWER",BALLYWILLIN,BUSHMILLS-ROAD,IRE_GRIFF_006_014.jpg,006_014,26,ends_at_page_bottom_next_scanned,True,True,PORTRUSH,False
ARMAGH,ARMAGH,KEADY,TOWN OF KEADY,IRE_GRIFF_018_291.jpg,018_291,52,ends_at_page_bottom_next_scanned,True,True,CROSSDENEED,True
ARMAGH,ARMAGH,KEADY,TOWN OF KEADY,IRE_GRIFF_018_293.jpg,018_293,3,ends_at_page_bottom_next_scanned,True,True,CROSSDENED,True
ARMAGH,TIRANNY,TYNAN,VILLAGE OF TYNAN,IRE_GRIFF_018_422.jpg,018_422,14,ends_at_page_bottom_next_scanned,True,True,TYNAN,False
ARMAGH,TIRANNY,TYNAN,TULLYGLUSH (NEVIN),IRE_GRIFF_018_426.jpg,018_426,7,ends_at_page_bottom_next_scanned,True,True,TULLYGLUSH,False
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,CASEY'S-PLACE,IRE_GRIFF_024_132.jpg,024_132,13,ends_at_page_bottom_next_scanned,True,True,TOWN PARKS,False
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,NEW-ROW,IRE_GRIFF_024_137.jpg,024_137,16,ends_at_page_bottom_next_scanned,True,True,TOWN PARKS,False
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,MILL-STREET,IRE_GRIFF_024_140.jpg,024_140,22,ends_at_page_bottom_next_scanned,True,True,TOWN PARKS,False
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,SAND-HOLE,IRE_GRIFF_024_145.jpg,024_145,26,ends_at_page_bottom_next_scanned,True,True,TOWN PARKS,False
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,RIVER-LANE,IRE_GRIFF_024_147.jpg,024_147,22,ends_at_page_bottom_next_scanned,True,True,TOWN PARKS,False
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,HILL-STREET,IRE_GRIFF_024_152.jpg,024_152,51,ends_at_page_bottom_next_scanned,True,True,TOWN PARKS,False
LOUTH,"DUNDALK, LOWER",CARLINGFORD,DUNDALK-STREET,IRE_GRIFF_024_202.jpg,024_202,21,ends_at_page_bottom_next_scanned,True,True,COMMONS,False
CAVAN,TULLYHAW,TOMREGAN,"GORTAVEE, or SCOTCHTOWN",IRE_GRIFF_027_085.jpg,027_085,6,ends_at_page_bottom_next_scanned,True,True,GORTAWEE,False
CAVAN,"LOUGHTEE, LOWER",ANNAGH,RED BOG,IRE_GRIFF_028_153.jpg,028_153,47,ends_at_page_bottom_next_scanned,True,True,CORPORATION LANDS,False
CAVAN,"LOUGHTEE, LOWER",ANNAGH,BLACK BOG,IRE_GRIFF_028_154.jpg,028_154,7,ends_at_page_bottom_next_scanned,True,True,CORPORATION LANDS,False
CAVAN,"LOUGHTEE, LOWER",ANNAGH,TOWN OF BELTURBET,IRE_GRIFF_028_155.jpg,028_155,33,ends_at_page_bottom_next_scanned,True,True,CORPORATION LANDS,False
CAVAN,"LOUGHTEE, LOWER",ANNAGH,DEANERY-STREET,IRE_GRIFF_028_157.jpg,028_157,17,ends_at_page_bottom_next_scanned,True,True,CORPORATION LANDS,False
CAVAN,"LOUGHTEE, LOWER",ANNAGH,BARRACK-HILL,IRE_GRIFF_028_158.jpg,028_158,21,ends_at_page_bottom_next_scanned,True,True,CORPORATION LANDS,False
CAVAN,"LOUGHTEE, LOWER",ANNAGH,RED BOG,IRE_GRIFF_028_161.jpg,028_161,12,ends_at_page_bottom_next_scanned,True,True,CORPORATION LANDS,False
CAVAN,"LOUGHTEE, UPPER",CASTLETERRA,VILLAGE OF BUTLERS-BRIDGE,IRE_GRIFF_028_271.jpg,028_271,26,ends_at_page_bottom_next_scanned,True,True,TULLYBUCK,False
CAVAN,"LOUGHTEE, UPPER",URNEY,FEADEY,IRE_GRIFF_028_346.jpg,028_346,31,ends_at_page_bottom_next_scanned,True,True,KEADEW,False
CAVAN,"LOUGHTEE, UPPER",URNEY,COLLEGE-STREET,IRE_GRIFF_028_351.jpg,028_351,29,ends_at_page_bottom_next_scanned,True,True,LURGANBOY,False
CAVAN,TULLYGARVEY,DRUMGOON,TOWN OF COOTEHILL,IRE_GRIFF_029_036.jpg,029_036,32,ends_at_page_bottom_next_scanned,True,True,MAGHERANURE,False
CORK,CONDONS & CLANGIBBON,BRIGOWN,LOWER CORK-STREET,IRE_GRIFF_046_015.jpg,046_015,30,ends_at_page_bottom_next_scanned,True,True,BRIGOWN,False
CORK,CONDONS & CLANGIBBON,BRIGOWN,ARCHBERT-LANE,IRE_GRIFF_046_024.jpg,046_024,45,ends_at_page_bottom_next_scanned,True,True,BRIGOWN,False
CORK,CONDONS & CLANGIBBON,FERMOY,BARRACK-HILL,IRE_GRIFF_046_061.jpg,046_061,49,ends_at_page_bottom_next_scanned,True,True,CARRIGNAGROGHERA,False
CORK,CONDONS & CLANGIBBON,FERMOY,POUND-LANE,IRE_GRIFF_046_076.jpg,046_076,44,ends_at_page_bottom_next_scanned,True,True,FERMOY,False
CORK,DUHALLOW (PART I),CLONFERT,PEACOCK-LANE,IRE_GRIFF_049_043.jpg,049_043,27,ends_at_page_bottom_next_scanned,True,True,KANTURK,False
CORK,ORRERY & KILMORE,RATHGOGGAN,RATHGOGGAN,IRE_GRIFF_063_101.jpg,063_101,65,ends_at_page_bottom_next_scanned,True,True,RATHEGOGGAN MIDDLE,False
CORK,ORRERY & KILMORE,RATHGOGGAN,RATHCOGGAN MIDDLE,"IRE_GRIFF_063_105.jpg,IRE_GRIFF_063_106.jpg,IRE_GRIFF_063_107.jpg",063_107,162,ends_at_page_bottom_next_scanned,True,True,RATHGOGGAN MIDDLE con. TOWN OF CHARLEVILLE. NEWTOWN ALDWELL,False
CORK,ORRERY & KILMORE,RATHGOGGAN,BRIDEWELL-LANE,IRE_GRIFF_063_111.jpg,063_111,6,ends_at_page_bottom_next_scanned,True,True,RATHGOGGAN MIDDLE,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,BIRD-LANE,IRE_GRIFF_079_046.jpg,079_046,35,ends_at_page_bottom_next_scanned,True,True,BALLYVALLY,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,CHURCH-SQUARE,IRE_GRIFF_079_052.jpg,079_052,17,ends_at_page_bottom_next_scanned,True,True,BALLYVALLY,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",SEAPATRICK,CARD'S-TOWN,IRE_GRIFF_079_055.jpg,079_055,14,ends_at_page_bottom_next_scanned,True,True,BALLYVALLY,False
DOWN,"IVEAGH, UPPER (LOWER HALF)",KILMEGAN,CASTLEREAGH CASTLE,IRE_GRIFF_081_198.jpg,081_198,7,ends_at_page_bottom_next_scanned,True,True,CLARKHILL,False
DOWN,"LECALE, UPPER",RATHMULLAN,PALATINE-QUAY,IRE_GRIFF_081_291.jpg,081_291,10,ends_at_page_bottom_next_scanned,True,True,KILLOUGH,False
DOWN,"LECALE, UPPER",DOWN,MAIN-STREET,IRE_GRIFF_081_338.jpg,081_338,13,ends_at_page_bottom_next_scanned,True,True,DEMESE OF DOWN,False
DOWN,"LECALE, UPPER",DOWN,BRIDGE-STREET,IRE_GRIFF_081_347.jpg,081_347,8,ends_at_page_bottom_next_scanned,True,True,DEMESE OF DOWN,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",DRUMGATH,DOWNPATRICK-STREET,IRE_GRIFF_085_056.jpg,085_056,4,ends_at_page_bottom_next_scanned,True,True,CROSS,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",DRUMGATH,RATHFRYLAND,IRE_GRIFF_085_058.jpg,085_058,35,ends_at_page_bottom_next_scanned,True,True,KILTARRIFF,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",DRUMGATH,TOWN OF RATHFRYLAND,IRE_GRIFF_085_061.jpg,085_061,54,ends_at_page_bottom_next_scanned,True,True,LISSIZE,False
DOWN,"ARDS, LOWER",BANGOR,CORPORATION,"IRE_GRIFF_086_128.jpg,IRE_GRIFF_086_129.jpg,IRE_GRIFF_086_130.jpg,IRE_GRIFF_086_131.jpg,IRE_GRIFF_086_132.jpg,IRE_GRIFF_086_133.jpg",086_133,164,ends_at_page_bottom_next_scanned,True,True,,True
DOWN,"ARDS, LOWER",BANGOR,CORPORATION,"IRE_GRIFF_086_135.jpg,IRE_GRIFF_086_137.jpg",086_137,112,ends_at_page_bottom_next_scanned,True,True,FISHER'S-HILL,True
DOWN,"ARDS, LOWER",BANGOR,FISHER'S-HILL,IRE_GRIFF_086_138.jpg,086_138,65,ends_at_page_bottom_next_scanned,True,True,CORPORATION,False
DOWN,"ARDS, LOWER",BANGOR,CORPORATION,IRE_GRIFF_086_139.jpg,086_139,46,ends_at_page_bottom_next_scanned,True,True,BUNNEAR,True
DOWN,"ARDS, LOWER",BANGOR,GRAY'S-HILL,IRE_GRIFF_086_141.jpg,086_141,5,ends_at_page_bottom_next_scanned,True,True,CORPORATION,False
DOWN,"ARDS, LOWER",DONAGHADEE,MOUNT-STREET,IRE_GRIFF_086_175.jpg,086_175,28,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS OF DONAGHADEE,False
DOWN,"ARDS, LOWER",DONAGHADEE,HUNTER'S-LANE,IRE_GRIFF_086_177.jpg,086_177,14,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS OF DONAGHADEE,False
DOWN,"ARDS, LOWER",DONAGHADEE,BOW-STREET,IRE_GRIFF_086_179.jpg,086_179,7,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS OF DONAGHADEE,False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,LITTLE FRANCIS-STREET,IRE_GRIFF_086_217.jpg,086_217,28,ends_at_page_bottom_next_scanned,True,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_218.jpg,IRE_GRIFF_086_219.jpg",086_219,112,ends_at_page_bottom_next_scanned,True,True,GREENWELL-ST,True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,GREENWELL-ST,IRE_GRIFF_086_220.jpg,086_220,61,ends_at_page_bottom_next_scanned,True,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,MOTILLA STREET,IRE_GRIFF_086_222.jpg,086_222,12,ends_at_page_bottom_next_scanned,True,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,QUEEN-STREET,IRE_GRIFF_086_226.jpg,086_226,22,ends_at_page_bottom_next_scanned,True,True,"CORPORATION, NORTH—continued",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH—continued",IRE_GRIFF_086_227.jpg,086_227,64,ends_at_page_bottom_next_scanned,True,True,TOWN OF NEWTOWN ARDS,False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,WINDMILL-ROW,IRE_GRIFF_086_228.jpg,086_228,15,ends_at_page_bottom_next_scanned,True,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,EAST-STREET,IRE_GRIFF_086_231.jpg,086_231,8,ends_at_page_bottom_next_scanned,True,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,MARK-STREET,IRE_GRIFF_086_235.jpg,086_235,39,ends_at_page_bottom_next_scanned,True,True,"CORPORATION, NORTH",False
DOWN,"ARDS, LOWER",NEWTOWN ARDS,COURT-STREET,IRE_GRIFF_086_238.jpg,086_238,12,ends_at_page_bottom_next_scanned,True,True,"CORPORATION, NORTH",False
FERMANAGH,CLANAWLEY,GLEENISH,DERRYSCOBE,IRE_GRIFF_108_085.jpg,108_085,11,ends_at_page_bottom_next_scanned,True,True,DERRYSCOBE,False
FERMANAGH,MAGHERASTEPHANA,AGHALURCHER,TOWN OF LISNASKRA,IRE_GRIFF_110_139.jpg,110_139,12,ends_at_page_bottom_next_scanned,True,True,CASTLE BALFOUR DEMESNE,False
KILDARE,"SALT, NORTH",KILDROUGHT,CELBRIDGE,IRE_GRIFF_131_008.jpg,131_008,28,ends_at_page_bottom_next_scanned,True,True,,True
KILDARE,"SALT, NORTH",KILDROUGHT,MOORTOWN,IRE_GRIFF_131_013.jpg,131_013,3,ends_at_page_bottom_next_scanned,True,True,PARISH OF KILDROUGHT,False
KILDARE,"SALT, NORTH",LARAGHBRYAN,MAYNOOTH,IRE_GRIFF_131_027.jpg,131_027,23,ends_at_page_bottom_next_scanned,True,True,GRIFFINRATH,False
KILDARE,"SALT, NORTH",TAGHADOE,GRAIGUESALLAGH,IRE_GRIFF_131_040.jpg,131_040,7,ends_at_page_bottom_next_scanned,True,True,JOHNNSTOWN,True
KILDARE,"SALT, NORTH",TAGHADOE,TAGHADOE,IRE_GRIFF_131_041.jpg,131_041,3,ends_at_page_bottom_next_scanned,True,True,TOOLESTOWN,True
KILDARE,"SALT, SOUTH",DONAGHCUMPER (PART OF),NEWTOWN,IRE_GRIFF_132_015.jpg,132_015,21,ends_at_page_bottom_next_scanned,True,True,NEWTOWN,True
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,CHAPEL LANE,IRE_GRIFF_134_026.jpg,134_026,7,ends_at_page_bottom_next_scanned,True,True,KILCOCK,False
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,BOHERBOY,IRE_GRIFF_134_028.jpg,134_028,7,ends_at_page_bottom_next_scanned,True,True,KILCOCK,False
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,CONNAUGHT STREET,IRE_GRIFF_134_029.jpg,134_029,23,ends_at_page_bottom_next_scanned,True,True,KILCOCK,False
KILDARE,IKEATHY AND OUGHTERANY,MAINHAM,MOORTOWN,IRE_GRIFF_135_010.jpg,135_010,3,ends_at_page_bottom_next_scanned,True,True,RICHARDSTOWN,True
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,KILCOCK,IRE_GRIFF_135_023.jpg,135_023,57,ends_at_page_bottom_next_scanned,True,True,PARISH OF KILCOCK,True
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,PARISH OF KILCOCK,IRE_GRIFF_135_025.jpg,135_025,55,ends_at_page_bottom_next_scanned,True,True,KILLLANE,False
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,BALLYBOY,IRE_GRIFF_135_026.jpg,135_026,8,ends_at_page_bottom_next_scanned,True,True,PARISH OF KILCOCK,False
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,PARISH OF KILCOCK,IRE_GRIFF_135_027.jpg,135_027,73,ends_at_page_bottom_next_scanned,True,True,BRIDGET BALLY,False
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,PORTGLOUGH,IRE_GRIFF_135_028.jpg,135_028,18,ends_at_page_bottom_next_scanned,True,True,ROESTOWN,False
KILDARE,"OFFALY, WEST",MONASTEREVIN,HENRY'S-ALLEY,IRE_GRIFF_138_153.jpg,138_153,4,ends_at_page_bottom_next_scanned,True,True,MONASTEREVIN,False
KILKENNY,KNOCKTOPHER,KILBEACON,TOWN OF MULLINAVAT,IRE_GRIFF_139_039.jpg,139_039,14,ends_at_page_bottom_next_scanned,True,True,GARRANDARRAGH,False
KILKENNY,KELLS,KILMAGANNY,CHURCH-STREET,IRE_GRIFF_143_045.jpg,143_045,17,ends_at_page_bottom_next_scanned,True,True,KILLAIGANNY,False
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),ANNAMULT,IRE_GRIFF_144_014.jpg,144_014,12,ends_at_page_bottom_next_scanned,True,True,ANNAMULT,False
KILKENNY,SHILLELOGHER,DANESFORT (PART OF),BENNETTSBRIDGE,IRE_GRIFF_144_015.jpg,144_015,12,ends_at_page_bottom_next_scanned,True,True,BENNETTSBRIDGE,False
KILKENNY,SHILLELOGHER,GRANGE (PART OF),KILTOG or RACE-COURSE,IRE_GRIFF_144_023.jpg,144_023,8,ends_at_page_bottom_next_scanned,True,True,KILMOG OR RACE-COURSE,False
KILKENNY,SHILLELOGHER,ST PATRICK,"SHUTISLAND, NORTH",IRE_GRIFF_144_042.jpg,144_042,18,ends_at_page_bottom_next_scanned,True,True,SMITHSLAND,False
KILKENNY,SHILLELOGHER,TULLAGHANBROGUE,KNOCKREAGH,IRE_GRIFF_144_047.jpg,144_047,6,ends_at_page_bottom_next_scanned,True,True,KNOCKREAGH,False
KILKENNY,SHILLELOGHER,EARLSTOWN,TULLAMINE (ASHBROOK),IRE_GRIFF_145_020.jpg,145_020,10,ends_at_page_bottom_next_scanned,True,True,TULLAMAINE,False
KILKENNY,SHILLELOGHER,BALLYBUR,BROWNSTOWN.,IRE_GRIFF_145_035.jpg,145_035,14,ends_at_page_bottom_next_scanned,True,True,CASTLEINCH OR INCHYOLAGHAN,False
KILKENNY,SHILLELOGHER,ST PATRICK,ARCHERSGROVE,IRE_GRIFF_145_042.jpg,145_042,3,ends_at_page_bottom_next_scanned,True,True,ARCHERSLEAS,True
KILKENNY,SHILLELOGHER,ST PATRICK,CLOXORAN,IRE_GRIFF_145_043.jpg,145_043,3,ends_at_page_bottom_next_scanned,True,True,COX'S FIELDS,False
KILKENNY,SHILLELOGHER,ST PATRICK,"DRAKELAND, LOWER",IRE_GRIFF_145_044.jpg,145_044,19,ends_at_page_bottom_next_scanned,True,True,"DRAKELAND, MIDDLE",True
KILKENNY,SHILLELOGHER,STONECARTHY,KNOCKADRINA,IRE_GRIFF_145_066.jpg,145_066,9,ends_at_page_bottom_next_scanned,True,True,STONECARTHY,True
KILKENNY,IVERK,POLLRONE,CONVENT-STREET,IRE_GRIFF_147_048.jpg,147_048,64,ends_at_page_bottom_next_scanned,True,True,MOONCOIN,False
KING'S,BALLYBRITT,KINNITTY,BALLYMACAUR,IRE_GRIFF_150_062.jpg,150_062,4,ends_at_page_bottom_next_scanned,True,True,BALLYMACMURRAGH,False
KING'S,BALLYBRITT,BIRR,COFFTON-ROW,IRE_GRIFF_150_104.jpg,150_104,18,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS,False
KING'S,BALLYBRITT,BIRR,SANDYHOUSE,IRE_GRIFF_150_105.jpg,150_105,8,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS,False
KING'S,BALLYBRITT,BIRR,MILL-LANE,IRE_GRIFF_150_113.jpg,150_113,8,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS,False
KING'S,GARRYCASTLE,REYNAGH,"TULLA-LANE, or QUEEN-STREET",IRE_GRIFF_150_187.jpg,150_187,45,ends_at_page_bottom_next_scanned,True,True,"KYLEBEG, OR BANAGHER",False
KING'S,GARRYCASTLE,WHEERY,BALLYCUMBER-ROAD,IRE_GRIFF_150_227.jpg,150_227,16,ends_at_page_bottom_next_scanned,True,True,FERIBANE,False
KILKENNY,KNOCKTOPHER,AGHAVILLER,"KINGSMOUNTAIN, OR MYLERSTOWN",IRE_GRIFF_196_011.jpg,196_011,16,ends_at_page_bottom_next_scanned,True,True,KYLEVA,True
KILKENNY,IVERK,POLLRONE,CONVENT-STREET,IRE_GRIFF_197_015.jpg,197_015,16,ends_at_page_bottom_next_scanned,True,True,MOONCOIN,False
KILKENNY,IVERK,POLLRONE,PORTNASCULLY,IRE_GRIFF_197_017.jpg,197_017,10,ends_at_page_bottom_next_scanned,True,True,BALLYTARSNEY,False
MEATH,"NAVAN, LOWER",NAVAN,BREWS-HILL,IRE_GRIFF_223_127.jpg,223_127,38,ends_at_page_bottom_next_scanned,True,True,"ABBEYLAND, SOUTH",False
MEATH,"NAVAN, LOWER",NAVAN,CHAPEL-LANE,IRE_GRIFF_223_142.jpg,223_142,27,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS,False
MEATH,"NAVAN, LOWER",NAVAN,CHURCH-HILL,IRE_GRIFF_223_143.jpg,223_143,19,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS,False
MEATH,"NAVAN, UPPER",TRIM,TOWN OF TRIM,IRE_GRIFF_225_025.jpg,225_025,59,ends_at_page_bottom_next_scanned,True,True,"TOWNPARKS, NORTH",False
MONAGHAN,CREMORNE,MUCKNO,CASTLEBLAYNEY,IRE_GRIFF_227_043.jpg,227_043,7,ends_at_page_bottom_next_scanned,True,True,CONNABURY,False
MONAGHAN,CREMORNE,MUCKNO,TOWN OF CASTLEBLAYNEY,IRE_GRIFF_227_044.jpg,227_044,38,ends_at_page_bottom_next_scanned,True,True,ONOMY,False
MONAGHAN,CREMORNE,BALLYBAY,MEETING-HOUSE-LANE,IRE_GRIFF_227_069.jpg,227_069,9,ends_at_page_bottom_next_scanned,True,True,CORNAMUCKLA-GLASS,False
MONAGHAN,DARTREE,CLONES,TOWN OF CLONES,IRE_GRIFF_229_034.jpg,229_034,11,ends_at_page_bottom_next_scanned,True,True,CROSSMOYLE,True
MONAGHAN,DARTREE,CLONES,WHITEHALL-STREET,IRE_GRIFF_229_039.jpg,229_039,30,ends_at_page_bottom_next_scanned,True,True,CROSSMOYLE,False
MONAGHAN,CREMORNE,AGHANAVULLEN,RAW,IRE_GRIFF_230_026.jpg,230_026,18,ends_at_page_bottom_next_scanned,True,True,RAW,False
MONAGHAN,DARTREE,EMATRIS,TOWN OF ROCKCORRY,IRE_GRIFF_230_055.jpg,230_055,42,ends_at_page_bottom_next_scanned,True,True,BOYHER,False
MONAGHAN,TROUGH,DONAGH,SCARNAGEERAGH,IRE_GRIFF_231_021.jpg,231_021,63,ends_at_page_bottom_next_scanned,True,True,SCARNAGEERAGH or EHYVALE,False
MONAGHAN,TROUGH,DONAGH,SCARNAGEERAGH or EHYVALE,IRE_GRIFF_231_022.jpg,231_022,61,ends_at_page_bottom_next_scanned,True,True,SCARNAGEERAGH,False
MONAGHAN,MONAGHAN,MONAGHAN,MULLAGH-MONAGHAN,"IRE_GRIFF_231_226.jpg,IRE_GRIFF_231_227.jpg,IRE_GRIFF_231_228.jpg",231_228,151,ends_at_page_bottom_next_scanned,True,True,NULLAGH,False
MONAGHAN,MONAGHAN,MONAGHAN,HILL-STREET,IRE_GRIFF_231_229.jpg,231_229,13,ends_at_page_bottom_next_scanned,True,True,NULLAGH-MONAGHAN,False
MONAGHAN,MONAGHAN,MONAGHAN,DUBLIN-STREET,IRE_GRIFF_231_233.jpg,231_233,45,ends_at_page_bottom_next_scanned,True,True,ROOSKY,False
MONAGHAN,MONAGHAN,MONAGHAN,ROOSEY-LANE,IRE_GRIFF_231_237.jpg,231_237,44,ends_at_page_bottom_next_scanned,True,True,ROOSKY,False
QUEEN'S,CULLENAGH,DYSARTGALLEN,BRIDE-STREET,IRE_GRIFF_236_044.jpg,236_044,29,ends_at_page_bottom_next_scanned,True,True,BALLINAKILL,False
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,MAIN-STREET,IRE_GRIFF_237_020.jpg,237_020,15,ends_at_page_bottom_next_scanned,True,True,MARYBOROUGH,False
QUEEN'S,"MARYBOROUGH, EAST",BORRIS,BARRACK ROAD (OLD),IRE_GRIFF_237_028.jpg,237_028,10,ends_at_page_bottom_next_scanned,True,True,MARYBOROUGH,False
QUEEN'S,SLIEVEMARGY,KILLESHIN,SLEATY-STREET,IRE_GRIFF_239_045.jpg,239_045,9,ends_at_page_bottom_next_scanned,True,True,GRAIGUE,False
QUEEN'S,TINNAHINCH,ROSENALLIS,TOWNPARKS,IRE_GRIFF_241_068.jpg,241_068,67,ends_at_page_bottom_next_scanned,True,True,TOWN OF MOUNTMELLICK,False
QUEEN'S,TINNAHINCH,ROSENALLIS,TOWN OF MOUNTMELLICK,"IRE_GRIFF_241_069.jpg,IRE_GRIFF_241_070.jpg,IRE_GRIFF_241_071.jpg",241_071,135,ends_at_page_bottom_next_scanned,True,True,MOUNTVELLICK,False
QUEEN'S,TINNAHINCH,ROSENALLIS,MOUNTVELLICK,IRE_GRIFF_241_072.jpg,241_072,31,ends_at_page_bottom_next_scanned,True,True,TOWN OF MOUNTMELLICK,False
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,OSTRICK-LANE OR DIRTY-LANE,IRE_GRIFF_243_052.jpg,243_052,23,ends_at_page_bottom_next_scanned,True,True,MOUNTRATH,False
QUEEN'S,"MARYBOROUGH, WEST",CLONENAGH & CLONAGHEEN,SHANNON STREET,IRE_GRIFF_243_054.jpg,243_054,11,ends_at_page_bottom_next_scanned,True,True,MOUNTRATH,False
SLIGO,TIRERAGH,EASKY,BALLYNEENY JONES.,IRE_GRIFF_252_024.jpg,252_024,3,ends_at_page_bottom_next_scanned,True,True,BALLYMEENY,False
SLIGO,CARBURY,CALRY,NORTH MUNICIPAL WARD,IRE_GRIFF_253_135.jpg,253_135,28,ends_at_page_bottom_next_scanned,True,True,TOWN OF SLIGO,False
SLIGO,CARBURY,CALRY,TOWN OF SLIGO,IRE_GRIFF_253_136.jpg,253_136,66,ends_at_page_bottom_next_scanned,True,True,,False
SLIGO,CARBURY,CALRY,TOWN OF SLIGO,IRE_GRIFF_253_138.jpg,253_138,60,ends_at_page_bottom_next_scanned,True,True,,False
SLIGO,CARBURY,CALRY,TOWNS OF SLIGO,IRE_GRIFF_253_140.jpg,253_140,48,ends_at_page_bottom_next_scanned,True,True,RATTIQUARTER,False
SLIGO,CARBURY,CALRY,"GORE-STREET, OR THE MALL",IRE_GRIFF_253_141.jpg,253_141,27,ends_at_page_bottom_next_scanned,True,True,,False
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_153.jpg,253_153,61,ends_at_page_bottom_next_scanned,True,True,KILPATRICK BOG,True
SLIGO,CARBURY,ST JOHN,KNOX'S-STREET,IRE_GRIFF_253_154.jpg,253_154,19,ends_at_page_bottom_next_scanned,True,True,KNAPPAGH BEG,False
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_158.jpg,253_158,13,ends_at_page_bottom_next_scanned,True,True,MAGHERABOY,True
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_164.jpg,253_164,33,ends_at_page_bottom_next_scanned,True,True,CALTRAGH,True
SLIGO,CARBURY,ST JOHN,KNOCKNAGANTY (pt. of.),IRE_GRIFF_253_173.jpg,253_173,47,ends_at_page_bottom_next_scanned,True,True,KNOCKNAGANNY,False
