county_effective,barony_effective,parish_effective,townland_linked,page_names,page_count,row_count,has_total_row,total_row_count,valuation_ok,failure_reason,is_one_page_townland,sum_land_val,total_land_val,sum_total_val,total_total_val,multiple_total_rows
DOWN,"ARDS, LOWER",GREY ABBEY,SOUTH ISLAND,IRE_GRIFF_086_194.jpg,1,1,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",GREY ABBEY,GABBOCK ISLAND,IRE_GRIFF_086_194.jpg,1,1,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",GREY ABBEY,CHAPEL ISLAND,IRE_GRIFF_086_194.jpg,1,1,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",GREY ABBEY,BALLYCASTLE,IRE_GRIFF_086_197.jpg,1,14,True,2,False,,True,0 10 0,461 10 0,18 5 0,544 15 0,True
DOWN,"ARDS, LOWER",GREY ABBEY,BALLYEWRY,IRE_GRIFF_086_197.jpg,1,17,True,1,True,,True,195 0 0,195 0 0,223 15 0,223 15 0,
DOWN,"ARDS, LOWER",GREY ABBEY,KILNATIERNEY,IRE_GRIFF_086_197.jpg,1,7,True,1,True,,True,102 0 0,102 0 0,117 0 0,117 0 0,
DOWN,"ARDS, LOWER",GREY ABBEY,MOUNT STEWART,IRE_GRIFF_086_197.jpg,1,3,True,1,True,,True,790 0 0,790 0 0,1120 0 0,1120 0 0,
DOWN,"ARDS, LOWER",GREY ABBEY,PIG ISLAND,IRE_GRIFF_086_197.jpg,1,1,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,DRUMAWHY,IRE_GRIFF_086_201.jpg,1,5,True,1,False,,True,18 0 0,691 0 0,21 10 0,915 5 0,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,BALLYHAFT,IRE_GRIFF_086_201.jpg,1,18,True,1,True,,True,290 15 0,290 15 0,343 0 0,343 0 0,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,CUNNINGBURN,IRE_GRIFF_086_201.jpg,1,32,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,BOOTOWN,IRE_GRIFF_086_204.jpg,1,22,True,1,True,,True,216 10 0,216 10 0,253 0 0,254 0 0,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,CRONSTOWN,IRE_GRIFF_086_204.jpg,1,21,True,1,True,,True,207 5 0,207 5 0,238 0 0,238 0 0,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,GREGSTOWN,"IRE_GRIFF_086_204.jpg,IRE_GRIFF_086_205.jpg",2,19,True,1,True,,False,157 15 0,157 15 0,169 15 0,169 15 0,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,LOUGHRISCOUSE,IRE_GRIFF_086_205.jpg,1,60,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_213.jpg,IRE_GRIFF_086_214.jpg",2,103,False,0,False,no_total_row,False,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,TOWN OF NEWTOWN ARDS,IRE_GRIFF_086_214.jpg,1,20,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_215.jpg,IRE_GRIFF_086_216.jpg,IRE_GRIFF_086_217.jpg,IRE_GRIFF_086_218.jpg,IRE_GRIFF_086_219.jpg,IRE_GRIFF_086_220.jpg,IRE_GRIFF_086_221.jpg,IRE_GRIFF_086_222.jpg,IRE_GRIFF_086_223.jpg,IRE_GRIFF_086_224.jpg,IRE_GRIFF_086_225.jpg,IRE_GRIFF_086_226.jpg,IRE_GRIFF_086_227.jpg,IRE_GRIFF_086_228.jpg,IRE_GRIFF_086_229.jpg,IRE_GRIFF_086_230.jpg,IRE_GRIFF_086_231.jpg,IRE_GRIFF_086_232.jpg,IRE_GRIFF_086_233.jpg,IRE_GRIFF_086_234.jpg,IRE_GRIFF_086_235.jpg,IRE_GRIFF_086_236.jpg,IRE_GRIFF_086_237.jpg,IRE_GRIFF_086_238.jpg,IRE_GRIFF_086_239.jpg,IRE_GRIFF_086_240.jpg",26,1446,True,3,False,,False,100 10 0,488 10 0,5658 15 0,6454 0 0,True
DOWN,"ARDS, UPPER",BALLYWALTER,DUNOVER,IRE_GRIFF_086_245.jpg,1,19,True,1,False,,True,137 2 0,496 15 0,162 0 0,590 5 0,
DOWN,"ARDS, UPPER",BALLYWALTER,WHITECHURCH,"IRE_GRIFF_086_245.jpg,IRE_GRIFF_086_246.jpg",2,54,True,3,True,,False,825 5 0,830 15 0,1085 15 0,952 15 0,True
DOWN,"ARDS, UPPER",BALLYWALTER,SPRINGVALE,IRE_GRIFF_086_246.jpg,1,15,True,1,True,,True,502 0 0,502 0 0,707 0 0,734 10 0,
DOWN,"ARDS, UPPER",BALLYWALTER,BALLYWALTER,"IRE_GRIFF_086_246.jpg,IRE_GRIFF_086_247.jpg,IRE_GRIFF_086_248.jpg,IRE_GRIFF_086_249.jpg,IRE_GRIFF_086_250.jpg,IRE_GRIFF_086_251.jpg",6,305,True,3,True,,False,463 0 0,463 10 0,1089 0 0,942 15 0,True
DOWN,"ARDS, UPPER",INISHARGY,BALLYLINP,IRE_GRIFF_086_251.jpg,1,17,False,0,False,no_total_row,True,,,,,
DOWN,"ARDS, UPPER","ST ANDREWS, ALIAS BALLYHALBERT",BALLYESBOROUGH,IRE_GRIFF_086_264.jpg,1,33,True,3,False,,True,250 5 0,762 17 0,300 10 0,897 0 0,True
DOWN,"ARDS, UPPER","ST ANDREWS, ALIAS BALLYHALBERT",BALLYFRENCH,"IRE_GRIFF_086_264.jpg,IRE_GRIFF_086_265.jpg",2,28,True,1,True,,False,326 10 0,327 10 0,361 15 0,361 15 0,
DOWN,"ARDS, UPPER","ST ANDREWS, ALIAS BALLYHALBERT",BALLYGRAFFAN,IRE_GRIFF_086_265.jpg,1,32,True,1,True,,True,325 10 0,325 10 0,358 5 0,358 5 0,
DOWN,"ARDS, UPPER","ST ANDREWS, ALIAS BALLYHALBERT",BALLYHALBERT,IRE_GRIFF_086_265.jpg,1,19,False,0,False,no_total_row,True,,,,,
FERMANAGH,CLANAWLEY,KILLESHER,GALLAGH,IRE_GRIFF_108_020.jpg,1,6,True,1,True,,True,27 0 0,27 0 0,35 0 0,35 0 0,
FERMANAGH,CLANAWLEY,KILLESHER,ERVENY,IRE_GRIFF_108_020.jpg,1,8,True,1,True,,True,21 5 0,21 5 0,24 10 0,24 10 0,
FERMANAGH,CLANAWLEY,KILLESHER,GORTALUGHANY,IRE_GRIFF_108_020.jpg,1,2,True,1,True,,True,2 0 0,2 0 0,2 0 0,2 0 0,
FERMANAGH,CLANAWLEY,KILLESHER,LARGANACARRAN,IRE_GRIFF_108_020.jpg,1,5,True,1,True,,True,5 10 0,5 10 0,5 15 0,5 15 0,
FERMANAGH,CLANAWLEY,KILLESHER,MOHER,IRE_GRIFF_108_020.jpg,1,6,True,1,True,,True,46 15 0,46 15 0,48 15 0,48 15 0,
FERMANAGH,CLANAWLEY,KILLESHER,DRUMGAGUE,IRE_GRIFF_108_020.jpg,1,16,True,1,True,,True,50 15 0,50 15 0,56 0 0,56 0 0,
FERMANAGH,CLANAWLEY,KILLESHER,DRUMSROOHIL,IRE_GRIFF_108_032.jpg,1,6,True,1,False,,True,34 10 0,70 5 0,37 0 0,76 10 0,
FERMANAGH,CLANAWLEY,KILLESHER,EDENMORE,IRE_GRIFF_108_032.jpg,1,22,True,1,True,,True,85 0 0,85 0 0,91 15 0,91 15 0,
FERMANAGH,CLANAWLEY,KILLESHER,TATTENAMONA,IRE_GRIFF_108_032.jpg,1,16,True,1,True,,True,103 0 0,103 0 0,111 15 0,111 15 0,
FERMANAGH,CLANAWLEY,KILLESHER,CLONTYMULLAN,IRE_GRIFF_108_032.jpg,1,12,False,0,False,no_total_row,True,,,,,
FERMANAGH,CLANAWLEY,KILLESHER,LISBLAKE,IRE_GRIFF_108_035.jpg,1,12,True,1,False,,True,25 5 0,126 5 0,27 10 0,138 10 0,
FERMANAGH,CLANAWLEY,KILLESHER,LISDERRY,IRE_GRIFF_108_035.jpg,1,14,True,1,True,,True,91 5 0,91 5 0,96 0 0,96 0 0,
FERMANAGH,CLANAWLEY,KILLESHER,MULLAGHBANE,IRE_GRIFF_108_035.jpg,1,14,True,2,True,,True,120 5 0,129 5 0,130 15 0,140 5 0,True
FERMANAGH,CLANAWLEY,KILLESHER,ROSSAA,IRE_GRIFF_108_035.jpg,1,7,True,1,True,,True,95 5 0,95 5 0,98 10 0,98 10 0,
FERMANAGH,CLANAWLEY,KINAWLEY,TIRAVREE GLEBE,IRE_GRIFF_108_045.jpg,1,7,True,1,False,,True,6 10 0,53 0 0,6 10 0,56 0 0,
FERMANAGH,CLANAWLEY,KINAWLEY,CORAGH GLEBE,IRE_GRIFF_108_045.jpg,1,23,True,1,True,,True,63 2 0,63 5 0,67 15 0,67 15 0,
FERMANAGH,CLANAWLEY,KINAWLEY,"CRUMMER,",IRE_GRIFF_108_045.jpg,1,24,True,1,True,,True,127 5 0,127 5 0,138 10 0,138 10 0,
FERMANAGH,CLANAWLEY,KINAWLEY,CLONTELAGHAN,IRE_GRIFF_108_048.jpg,1,8,True,1,True,,True,46 15 0,46 15 0,50 15 0,50 15 0,
FERMANAGH,CLANAWLEY,KINAWLEY,CORAGH,IRE_GRIFF_108_048.jpg,1,12,True,1,True,,True,68 0 0,68 0 0,71 15 0,71 15 0,
FERMANAGH,CLANAWLEY,KINAWLEY,STUMPY'S HILL,IRE_GRIFF_108_048.jpg,1,8,True,1,True,,True,37 15 0,37 15 0,62 0 0,41 5 0,
FERMANAGH,CLANAWLEY,KINAWLEY,DRUMHARRIFF,IRE_GRIFF_108_048.jpg,1,5,True,1,True,,True,34 5 0,34 5 0,35 15 0,35 15 0,
FERMANAGH,CLANAWLEY,KINAWLEY,DRUMBINNIS,IRE_GRIFF_108_048.jpg,1,14,True,1,True,,True,69 5 0,69 5 0,88 5 0,73 0 0,
FERMANAGH,CLANAWLEY,KINAWLEY,DRUMLISH,"IRE_GRIFF_108_048.jpg,IRE_GRIFF_108_049.jpg",2,12,True,1,True,,False,49 16 0,58 15 0,90 10 0,63 0 0,
FERMANAGH,CLANAWLEY,KINAWLEY,GRAFFY,IRE_GRIFF_108_049.jpg,1,5,True,1,True,,True,45 5 0,45 5 0,55 15 0,46 0 0,
FERMANAGH,CLANAWLEY,KINAWLEY,KINAWLEY,IRE_GRIFF_108_049.jpg,1,20,True,2,True,,True,87 5 0,87 0 0,140 15 0,119 15 0,True
FERMANAGH,CLANAWLEY,KINAWLEY,LISMONAGHAN,IRE_GRIFF_108_049.jpg,1,9,True,2,True,,True,60 15 0,60 15 0,81 5 0,81 5 0,True
FERMANAGH,CLANAWLEY,KINAWLEY,KINGLASS,IRE_GRIFF_108_056.jpg,1,31,True,1,True,,True,158 10 0,178 10 0,173 10 0,195 0 0,
FERMANAGH,CLANAWLEY,KINAWLEY,LARAGH,IRE_GRIFF_108_056.jpg,1,10,True,1,True,,True,76 5 0,76 5 0,81 10 0,81 10 0,
FERMANAGH,CLANAWLEY,KINAWLEY,MULLAGHGARROW,IRE_GRIFF_108_056.jpg,1,16,True,1,True,,True,117 15 0,119 15 0,124 10 0,125 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,KILLYCREEN,IRE_GRIFF_108_071.jpg,1,7,True,1,True,,True,56 5 0,82 5 0,67 5 0,86 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,MULLYLUSTY,IRE_GRIFF_108_071.jpg,1,20,True,1,True,,True,130 5 0,130 5 0,212 0 0,136 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,ORA BEG,IRE_GRIFF_108_071.jpg,1,5,True,1,True,,True,7 0 0,7 0 0,8 5 0,8 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,"TULLYBRACK, OR ORA MORE",IRE_GRIFF_108_071.jpg,1,6,True,1,True,,True,21 10 0,21 10 0,23 5 0,23 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,ABOHILL,IRE_GRIFF_108_071.jpg,1,5,True,1,True,,True,27 5 0,27 5 0,28 15 0,28 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,ABOCURRAGH,"IRE_GRIFF_108_071.jpg,IRE_GRIFF_108_072.jpg",2,11,True,1,True,,False,37 15 0,51 5 0,43 0 0,56 0 0,
FERMANAGH,CLANAWLEY,CLEENISH,BALLYSOORAGH,IRE_GRIFF_108_072.jpg,1,10,True,1,True,,True,23 0 0,32 0 0,25 5 0,34 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,CARRICKMACSPARROW,IRE_GRIFF_108_072.jpg,1,8,True,1,True,,True,85 10 0,85 10 0,88 15 0,88 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,CORRATESKIN,IRE_GRIFF_108_072.jpg,1,12,True,1,True,,True,61 10 0,61 10 0,68 0 0,68 0 0,
FERMANAGH,CLANAWLEY,CLEENISH,CARRICKABWEEHAN,IRE_GRIFF_108_072.jpg,1,2,False,0,False,no_total_row,True,,,,,
FERMANAGH,CLANAWLEY,CLEENISH,DRUMHARRIFF,IRE_GRIFF_108_075.jpg,1,8,True,1,True,,True,50 10 0,50 5 0,54 10 0,54 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,GORTATOLE,IRE_GRIFF_108_075.jpg,1,3,True,1,True,,True,18 0 0,18 0 0,18 10 0,18 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,GREENWOODHILL,IRE_GRIFF_108_075.jpg,1,7,True,1,True,,True,47 0 0,47 0 0,50 10 0,50 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,"GORTAHURK, WEST",IRE_GRIFF_108_075.jpg,1,10,True,1,True,,True,125 15 0,125 15 0,131 0 0,131 0 0,
FERMANAGH,CLANAWLEY,CLEENISH,MULLAGHMADDY,IRE_GRIFF_108_075.jpg,1,7,True,1,True,,True,27 10 0,27 10 0,30 15 0,30 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,MULLYARDLOUGHER,IRE_GRIFF_108_075.jpg,1,6,True,2,True,,True,40 5 0,40 5 0,46 10 0,46 10 0,True
FERMANAGH,CLANAWLEY,CLEENISH,"BELCOO, WEST",IRE_GRIFF_108_079.jpg,1,23,True,1,True,,True,61 14 0,86 0 0,88 10 0,88 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,CARRICADRANTAN,IRE_GRIFF_108_079.jpg,1,6,True,1,True,,True,43 5 0,43 5 0,43 10 0,43 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,CAVANCARRAGH,IRE_GRIFF_108_079.jpg,1,19,True,1,True,,True,29 10 0,29 10 0,39 0 0,38 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,CAVANMORE,IRE_GRIFF_108_079.jpg,1,8,True,1,True,,True,43 10 0,43 10 0,46 15 0,46 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,GORTEEN,IRE_GRIFF_108_081.jpg,1,8,True,1,True,,True,46 10 0,46 10 0,52 5 0,52 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,KILROOSKAGH,IRE_GRIFF_108_081.jpg,1,17,True,2,True,,True,77 10 0,77 10 0,94 0 0,94 0 0,True
FERMANAGH,CLANAWLEY,CLEENISH,KILROOSKAGH ISLAND,IRE_GRIFF_108_081.jpg,1,5,True,1,True,,True,11 15 0,11 15 0,11 15 0,11 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,KILLYPHORT,IRE_GRIFF_108_081.jpg,1,2,True,1,True,,True,24 0 0,24 0 0,24 15 0,24 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,LURGAN,IRE_GRIFF_108_081.jpg,1,9,True,1,True,,True,33 5 0,33 5 0,33 10 0,33 15 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYAGHNA,IRE_GRIFF_108_085.jpg,1,4,True,1,False,,True,0 10 0,22 0 0,0 15 0,33 5 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYGORMICK,IRE_GRIFF_108_085.jpg,1,13,True,1,True,,True,65 10 0,65 10 0,79 5 0,79 5 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYGIFF,IRE_GRIFF_108_085.jpg,1,7,True,1,True,,True,94 5 0,94 5 0,106 15 0,106 15 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYLECK,IRE_GRIFF_108_085.jpg,1,6,True,1,True,,True,64 0 0,64 0 0,67 15 0,67 15 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYNYM,IRE_GRIFF_108_085.jpg,1,3,True,1,True,,True,27 5 0,27 5 0,28 15 0,28 15 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYSHANDRA,IRE_GRIFF_108_085.jpg,1,2,True,1,True,,True,15 15 0,15 15 0,15 15 0,15 15 0,
FERMANAGH,CLANAWLEY,GLEENISH,DERRYSCOBE,IRE_GRIFF_108_085.jpg,1,11,False,0,False,no_total_row,True,,,,,
FERMANAGH,CLANAWLEY,CLEENISH,DERRYSCOBE,IRE_GRIFF_108_086.jpg,1,3,True,1,False,,True,0 0 0,82 0 0,10 0 0,98 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,DRUMCOLGNY,IRE_GRIFF_108_086.jpg,1,10,True,1,True,,True,107 0 0,107 0 0,121 0 0,121 0 0,
FERMANAGH,CLANAWLEY,CLEENISH,"DRUMCONLAN, EAST",IRE_GRIFF_108_086.jpg,1,10,True,1,True,,True,70 10 0,70 10 0,76 5 0,76 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,DRUMAGEEVER,IRE_GRIFF_108_086.jpg,1,9,True,1,True,,True,76 5 0,76 5 0,78 15 0,79 0 0,
FERMANAGH,CLANAWLEY,CLEENISH,DRUMNAMALRAGH,IRE_GRIFF_108_086.jpg,1,5,True,1,True,,True,53 15 0,53 15 0,55 15 0,55 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,DRUMRAINY,"IRE_GRIFF_108_086.jpg,IRE_GRIFF_108_087.jpg",2,17,True,1,True,,False,65 15 0,65 15 0,72 15 0,72 15 0,
FERMANAGH,CLANAWLEY,CLEENISH,DRUMSILLAGH,IRE_GRIFF_108_087.jpg,1,9,True,1,True,,True,91 10 0,92 15 0,94 5 0,95 10 0,
FERMANAGH,CLANAWLEY,CLEENISH,DRUMSROOHIL,IRE_GRIFF_108_087.jpg,1,5,True,1,True,,True,52 0 0,52 0 0,61 5 0,61 5 0,
FERMANAGH,CLANAWLEY,CLEENISH,GARDRUM,IRE_GRIFF_108_087.jpg,1,13,True,2,True,,True,69 0 0,69 0 0,75 0 0,75 0 0,True
FERMANAGH,CLANAWLEY,CLEENISH,"GORTAHURK, EAST",IRE_GRIFF_108_087.jpg,1,6,True,1,True,,True,60 5 0,60 5 0,62 10 0,62 10 0,
FERMANAGH,CLANAWLEY,ROSSORRY,CLONBUNNIAGH,IRE_GRIFF_108_101.jpg,1,3,True,1,False,,True,0 0 0,66 5 0,5 0 0,76 5 0,
FERMANAGH,CLANAWLEY,ROSSORRY,CULKY,IRE_GRIFF_108_101.jpg,1,21,True,1,True,,True,184 10 0,184 5 0,192 5 0,192 5 0,
FERMANAGH,CLANAWLEY,ROSSORRY,DRUMKEEN,IRE_GRIFF_108_101.jpg,1,12,True,1,True,,True,165 10 0,165 10 0,177 10 0,177 10 0,
FERMANAGH,CLANAWLEY,ROSSORRY,LANKILL,IRE_GRIFF_108_101.jpg,1,17,True,1,True,,True,174 15 0,174 15 0,190 0 0,190 0 0,
FERMANAGH,MAGHERABOY,BOHO,CARRIGAN,IRE_GRIFF_108_105.jpg,1,4,True,1,True,,True,37 5 0,37 5 0,38 15 0,39 15 0,
FERMANAGH,MAGHERABOY,BOHO,CLOGHERBOG,IRE_GRIFF_108_105.jpg,1,3,True,1,True,,True,4 15 0,4 15 0,5 0 0,5 0 0,
FERMANAGH,MAGHERABOY,BOHO,GLENKEEL,IRE_GRIFF_108_105.jpg,1,7,True,1,True,,True,34 10 0,34 10 0,37 0 0,37 0 0,
FERMANAGH,MAGHERABOY,BOHO,KILLYDRUM,IRE_GRIFF_108_105.jpg,1,16,True,1,True,,True,68 0 0,69 0 0,72 5 0,73 5 0,
FERMANAGH,MAGHERABOY,BOHO,KNOCKNAHUNSHIN,"IRE_GRIFF_108_105.jpg,IRE_GRIFF_108_106.jpg",2,5,True,1,True,,False,92 15 0,92 15 0,93 15 0,93 15 0,
FERMANAGH,MAGHERABOY,BOHO,LATTONAGH,IRE_GRIFF_108_106.jpg,1,8,True,1,False,,True,19 15 0,19 15 0,48 5 0,21 10 0,
FERMANAGH,MAGHERABOY,BOHO,TOBER,IRE_GRIFF_108_106.jpg,1,3,True,1,True,,True,33 10 0,33 10 0,36 0 0,36 0 0,
FERMANAGH,MAGHERABOY,BOHO,TULLINWONNY,IRE_GRIFF_108_106.jpg,1,2,True,1,True,,True,5 15 0,5 15 0,5 15 0,5 15 0,
FERMANAGH,MAGHERABOY,BOHO,CARRICKBEG,IRE_GRIFF_108_106.jpg,1,20,True,2,True,,True,80 5 0,81 0 0,109 15 0,85 5 0,True
FERMANAGH,MAGHERABOY,BOHO,DRUMAA,IRE_GRIFF_108_106.jpg,1,6,False,0,False,no_total_row,True,,,,,
FERMANAGH,MAGHERABOY,ROSSORRY,DERNASHESK,IRE_GRIFF_108_151.jpg,1,4,True,1,True,,True,45 15 0,45 15 0,49 10 0,49 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,DINNYDOON,IRE_GRIFF_108_151.jpg,1,7,True,1,True,,True,52 5 0,52 5 0,132 10 0,66 5 0,
FERMANAGH,MAGHERABOY,ROSSORRY,DRUMSILLAGH,IRE_GRIFF_108_151.jpg,1,6,True,1,True,,True,193 0 0,193 0 0,205 0 0,205 0 0,
FERMANAGH,MAGHERABOY,ROSSORRY,KILLYCAT,IRE_GRIFF_108_151.jpg,1,5,True,1,True,,True,79 5 0,79 5 0,83 10 0,83 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,KILNALOO,IRE_GRIFF_108_151.jpg,1,9,True,1,True,,True,101 10 0,101 10 0,123 0 0,105 15 0,
FERMANAGH,MAGHERABOY,ROSSORRY,"LOCKARD, BIG",IRE_GRIFF_108_151.jpg,1,8,True,1,True,,True,36 0 0,46 10 0,62 10 0,48 0 0,
FERMANAGH,MAGHERABOY,ROSSORRY,"LOCKARD, LITTLE",IRE_GRIFF_108_151.jpg,1,5,True,1,True,,True,48 0 0,48 0 0,51 0 0,51 0 0,
FERMANAGH,MAGHERABOY,ROSSORRY,LENAGHAN,IRE_GRIFF_108_152.jpg,1,6,True,1,True,,True,118 0 0,118 0 0,179 10 0,179 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,"LURGANDARRAGH, LITTLE",IRE_GRIFF_108_152.jpg,1,3,True,1,True,,True,31 15 0,31 15 0,34 10 0,34 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,MOYGLASS,IRE_GRIFF_108_152.jpg,1,3,True,1,True,,True,64 15 0,64 15 0,70 10 0,70 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,PORTMUSH,IRE_GRIFF_108_152.jpg,1,5,True,1,True,,True,74 0 0,74 0 0,76 10 0,76 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,RATONA,IRE_GRIFF_108_152.jpg,1,9,True,1,True,,True,180 0 0,180 0 0,210 10 0,191 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,RIGG,IRE_GRIFF_108_152.jpg,1,11,True,1,True,,True,163 10 0,163 10 0,210 10 0,174 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,DRUMGALLAN,"IRE_GRIFF_108_152.jpg,IRE_GRIFF_108_153.jpg",2,32,True,1,True,,False,139 10 0,139 10 0,179 5 0,154 5 0,
FERMANAGH,MAGHERABOY,ROSSORRY,DRUMAWILL,IRE_GRIFF_108_153.jpg,1,10,True,1,True,,True,56 5 0,56 5 0,69 10 0,69 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,KINARLA,IRE_GRIFF_108_153.jpg,1,13,True,1,True,,True,149 15 0,149 15 0,173 10 0,173 19 0,
FERMANAGH,MAGHERABOY,ROSSORRY,MULLAGHREE,IRE_GRIFF_108_153.jpg,1,7,False,0,False,no_total_row,True,,,,,
FERMANAGH,MAGHERABOY,ROSSORRY,CARRIGAN,IRE_GRIFF_108_155.jpg,1,18,True,1,True,,True,114 15 0,123 0 0,133 10 0,133 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,COLES HILL,IRE_GRIFF_108_155.jpg,1,43,True,1,True,,True,290 10 0,290 10 0,345 10 0,320 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,CORRALINNEN,IRE_GRIFF_108_156.jpg,1,8,True,1,True,,True,59 15 0,59 15 0,64 10 0,64 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,DRUMLYON,IRE_GRIFF_108_156.jpg,1,25,True,1,True,,True,208 10 0,208 10 0,284 10 0,259 5 0,
FERMANAGH,MAGHERABOY,ROSSORRY,DRUMSKEW,IRE_GRIFF_108_156.jpg,1,3,True,1,True,,True,98 0 0,98 0 0,99 0 0,99 0 0,
FERMANAGH,MAGHERABOY,ROSSORRY,KILLYBREED,IRE_GRIFF_108_156.jpg,1,8,True,1,True,,True,47 0 0,47 0 0,56 0 0,50 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,MULLANACAW,"IRE_GRIFF_108_156.jpg,IRE_GRIFF_108_157.jpg",2,11,True,2,True,,False,97 5 0,97 5 0,118 0 0,118 0 0,True
FERMANAGH,MAGHERABOY,ROSSORRY,ROSSOLE,IRE_GRIFF_108_157.jpg,1,9,True,1,True,,True,90 0 0,90 0 0,97 15 0,97 15 0,
FERMANAGH,MAGHERABOY,ROSSORRY,ROSSORY,IRE_GRIFF_108_157.jpg,1,33,True,2,True,,True,231 5 0,231 5 0,247 15 0,247 15 0,True
FERMANAGH,MAGHERABOY,ROSSORRY,SCAFFOG,IRE_GRIFF_108_158.jpg,1,9,True,1,True,,True,43 5 0,43 5 0,55 0 0,46 10 0,
FERMANAGH,MAGHERABOY,ROSSORRY,PORTORA,IRE_GRIFF_108_158.jpg,1,5,False,0,False,no_total_row,True,,,,,
FERMANAGH,MAGHERABOY,ROSSORRY,TOWN OF ENNISKILLEN,IRE_GRIFF_108_158.jpg,1,31,True,1,False,,True,16 15 0,168 5 0,564 15 0,882 15 0,
FERMANAGH,MAGHERABOY,ROSSORRY,WINDMILL HILL,"IRE_GRIFF_108_158.jpg,IRE_GRIFF_108_159.jpg,IRE_GRIFF_108_160.jpg,IRE_GRIFF_108_161.jpg",4,135,True,3,True,,False,137 10 0,137 10 0,743 0 0,743 0 0,True
FERMANAGH,MAGHERASTEPHANA,AGHAVEA,MONMURRY,IRE_GRIFF_110_069.jpg,1,6,True,1,True,,True,75 10 0,84 10 0,87 15 0,87 15 0,
FERMANAGH,MAGHERASTEPHANA,AGHAVEA,BALLYHILL,IRE_GRIFF_110_069.jpg,1,2,True,1,True,,True,44 0 0,44 0 0,54 0 0,54 0 0,
FERMANAGH,MAGHERASTEPHANA,AGHAVEA,TULLYNAGOWAN,IRE_GRIFF_110_069.jpg,1,27,True,1,True,,True,211 10 0,211 10 0,246 15 0,246 15 0,
FERMANAGH,MAGHERASTEPHANA,AGHAVEA,AGHALUN,"IRE_GRIFF_110_069.jpg,IRE_GRIFF_110_070.jpg,IRE_GRIFF_110_071.jpg,IRE_GRIFF_110_072.jpg",4,127,True,3,True,,False,95 5 0,94 15 0,574 15 0,555 19 0,True
