county_effective,barony_effective,parish_effective,townland_linked,page_names,page_num,row_count,subcategory,ends_at_page_bottom,next_page_in_corpus,next_page_first_townland,other_model_has_total
SLIGO,CARBURY,DRUMCLIFF,DOONFORE,IRE_GRIFF_253_055.jpg,253_055,59,continues_to_unscanned_page,True,False,,False
SLIGO,CARBURY,DRUMCLIFF,CREGGYCONNELL,IRE_GRIFF_253_082.jpg,253_082,13,continues_to_unscanned_page,True,False,,False
SLIGO,CARBURY,CALRY,BALLYNAMONA,IRE_GRIFF_253_093.jpg,253_093,9,continues_to_unscanned_page,True,False,,False
SLIGO,CARBURY,CALRY,COLGAGH,IRE_GRIFF_253_095.jpg,253_095,10,continues_to_unscanned_page,True,False,,False
SLIGO,CARBURY,ST JOHN,"DERRYDARRAGH, on OAKFIELD",IRE_GRIFF_253_102.jpg,253_102,15,continues_to_unscanned_page,True,False,,False
SLIGO,CARBURY,KILLASPUGBRONE,BARNASRAHY,IRE_GRIFF_253_113.jpg,253_113,10,continues_to_unscanned_page,True,False,,False
SLIGO,CARBURY,KILLASPUGBRONE,LARASS OR STRANDHILL,IRE_GRIFF_253_117.jpg,253_117,66,continues_to_unscanned_page,True,False,,False
SLIGO,CARBURY,ST JOHN,MAGHERABOY,"IRE_GRIFF_253_159.jpg,IRE_GRIFF_253_160.jpg",253_160,101,continues_to_unscanned_page,True,False,,True
SLIGO,CARBURY,ST JOHN,CORNAGEEHA (part of),IRE_GRIFF_253_169.jpg,253_169,5,continues_to_unscanned_page,True,False,,False
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_177.jpg,253_177,5,continues_to_unscanned_page,True,False,,True
SLIGO,CARBURY,ST JOHN,"ABBEYQUARTER, SOUTH",IRE_GRIFF_253_180.jpg,253_180,54,continues_to_unscanned_page,True,False,,False
SLIGO,CARBURY,ST JOHN,"ABBEYQUARTER, NORTH.",IRE_GRIFF_253_183.jpg,253_183,33,continues_to_unscanned_page,True,False,,False
SLIGO,LEYNY,BALLYSADARE,LARGAN,IRE_GRIFF_253_196.jpg,253_196,8,continues_to_unscanned_page,True,False,,False
SLIGO,TIRERRILL,KILMACALLAN,CARTRONROE,IRE_GRIFF_253_255.jpg,253_255,3,continues_to_unscanned_page,True,False,,False
SLIGO,CORRAN,EMLAGHFAD,CARRIGEENMORE,IRE_GRIFF_253_284.jpg,253_284,22,continues_to_unscanned_page,True,False,,False
SLIGO,LEYNY,AGHONRY,CORSALLAGH,IRE_GRIFF_254_036.jpg,254_036,14,continues_to_unscanned_page,True,False,,False
SLIGO,LEYNY,KILMACTEIGE,CREEGHASSAUN,IRE_GRIFF_254_123.jpg,254_123,4,continues_to_unscanned_page,True,False,,False
TIPPERARY,MIDDLETHIRD,FETHARD,GARRINCH,IRE_GRIFF_260_083.jpg,260_083,18,continues_to_unscanned_page,True,False,,False
TIPPERARY,MIDDLETHIRD,MORA,GRAIGUE,IRE_GRIFF_260_125.jpg,260_125,4,continues_to_unscanned_page,True,False,,False
TIPPERARY,MIDDLETHIRD,ST PATRICKSROCK,ST. PATRICK'S ROCK,IRE_GRIFF_260_188.jpg,260_188,46,continues_to_unscanned_page,True,False,,False
TIPPERARY,ELIOGARTY,FERTIANA,"GALBERTSTOWN, LR.",IRE_GRIFF_262_022.jpg,262_022,9,continues_to_unscanned_page,True,False,,False
TIPPERARY,ELIOGARTY,TEMPLEMORE,BALLYCAHILL,IRE_GRIFF_262_075.jpg,262_075,13,continues_to_unscanned_page,True,False,,False
TIPPERARY,IKERRIN,TEMPLEREE,BALLINROE,IRE_GRIFF_263_104.jpg,263_104,57,continues_to_unscanned_page,True,False,,False
TIPPERARY,CLANWILLIAM,CLONBEG,STONEPARK,IRE_GRIFF_296_035.jpg,296_035,51,continues_to_unscanned_page,True,False,,False
TIPPERARY,CLANWILLIAM,EMLY,DUNCUMMIN,IRE_GRIFF_296_089.jpg,296_089,35,continues_to_unscanned_page,True,False,,False
TIPPERARY,CLANWILLIAM,RATHLYNIN,DONASKEAGH,IRE_GRIFF_296_134.jpg,296_134,20,continues_to_unscanned_page,True,False,,False
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,BAWNBRACK,IRE_GRIFF_296_142.jpg,296_142,23,continues_to_unscanned_page,True,False,,False
TIPPERARY,CLANWILLIAM,TEMPLENEIRY,BALLYDAVID,IRE_GRIFF_296_180.jpg,296_180,11,continues_to_unscanned_page,True,False,,True
CORK,FERMOY,CAHERDUGGAN,CAHERDUGGAN NORTH,IRE_GRIFF_299_038.jpg,299_038,10,continues_to_unscanned_page,True,False,,False
CORK,FERMOY,CASTLETOWNROCHE,LISNAGOORNEEN,IRE_GRIFF_299_055.jpg,299_055,7,continues_to_unscanned_page,True,False,,False
CORK,FERMOY,MALLOW,SPAGLEN,IRE_GRIFF_299_165.jpg,299_165,24,continues_to_unscanned_page,True,False,,False
CORK,FERMOY,RAHAN,DROMRAHAN,IRE_GRIFF_299_180.jpg,299_180,5,continues_to_unscanned_page,True,False,,False
ANTRIM,"DUNLUCE, UPPER",BALLYMONEY,TOWN OF BALLYMONEY,IRE_GRIFF_004_118.jpg,004_118,7,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS,False
ARMAGH,ARMAGH,KEADY,CROSSMORE,IRE_GRIFF_018_291.jpg,018_291,50,ends_at_page_bottom_next_scanned,True,True,CROSSDENED,True
ARMAGH,ARMAGH,LOUGHGALL,TOWN OF CHARLEMONT,IRE_GRIFF_018_304.jpg,018_304,20,ends_at_page_bottom_next_scanned,True,True,BOROUGH OF CHARLEMONT,False
ARMAGH,ARMAGH,LOUGHGALL,KINNEGOE,"IRE_GRIFF_018_313.jpg,IRE_GRIFF_018_314.jpg",018_314,46,ends_at_page_bottom_next_scanned,True,True,LISLASLY,True
ARMAGH,TIRANNY,TYNAN,TULLYGLUSH (NEVIN.),IRE_GRIFF_018_426.jpg,018_426,7,ends_at_page_bottom_next_scanned,True,True,TULLYGLUSH,False
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,TOWN PARKS,"IRE_GRIFF_024_121.jpg,IRE_GRIFF_024_122.jpg,IRE_GRIFF_024_123.jpg,IRE_GRIFF_024_124.jpg,IRE_GRIFF_024_125.jpg,IRE_GRIFF_024_126.jpg,IRE_GRIFF_024_127.jpg",024_127,421,ends_at_page_bottom_next_scanned,True,True,TOWN OF DUNDALK,True
LOUTH,"DUNDALK, MUNICIPAL BOROUGH OF",DUNDALK,TOWN OF DUNDALK,IRE_GRIFF_024_128.jpg,024_128,66,ends_at_page_bottom_next_scanned,True,True,TOWN PARKS,False
LOUTH,"DUNDALK, LOWER",CARLINGFORD,TOWN OF CARLINGFORD,IRE_GRIFF_024_202.jpg,024_202,22,ends_at_page_bottom_next_scanned,True,True,COMMONS,False
CAVAN,"LOUGHTEE, LOWER",ANNAGH,BLACK BOG,IRE_GRIFF_028_154.jpg,028_154,36,ends_at_page_bottom_next_scanned,True,True,CORPORATION LANDS,False
CAVAN,"LOUGHTEE, LOWER",ANNAGH,TOWN OF BELTURBET,IRE_GRIFF_028_161.jpg,028_161,11,ends_at_page_bottom_next_scanned,True,True,CORPORATION LANDS,False
CAVAN,"LOUGHTEE, UPPER",URNEY,KILNAVARRA LANE,IRE_GRIFF_028_351.jpg,028_351,31,ends_at_page_bottom_next_scanned,True,True,LURGANBOY,False
CORK,ORRERY & KILMORE,RATHGOGGAN,TOWN OF CHARLEVILLE,IRE_GRIFF_063_102.jpg,063_102,43,ends_at_page_bottom_next_scanned,True,True,RATHGOGGAN MIDDLE,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",AGHADERG,LOUGHERICKLAND,IRE_GRIFF_079_079.jpg,079_079,49,ends_at_page_bottom_next_scanned,True,True,DRUMNAHARE,False
DOWN,"IVEAGH, UPPER (UPPER HALF)",DRUMGATH,TOWN OF RATHFRYLAND,IRE_GRIFF_085_058.jpg,085_058,34,ends_at_page_bottom_next_scanned,True,True,KILTARRIFF,True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,TOWN OF NEWTOWN ARDS,IRE_GRIFF_086_214.jpg,086_214,20,ends_at_page_bottom_next_scanned,True,True,"CORPORATION, NORTH",False
FERMANAGH,CLANAWLEY,GLEENISH,DERRYSCOBE,IRE_GRIFF_108_085.jpg,108_085,11,ends_at_page_bottom_next_scanned,True,True,DERRYSCOBE,False
KILDARE,"SALT, NORTH",KILDROUGHT,CELBRIDGE,IRE_GRIFF_131_008.jpg,131_008,28,ends_at_page_bottom_next_scanned,True,True,,True
KILDARE,"SALT, NORTH",KILDROUGHT,KILDROUGHT,IRE_GRIFF_131_010.jpg,131_010,56,ends_at_page_bottom_next_scanned,True,True,CELBRIDGE,False
KILDARE,"SALT, NORTH",KILDROUGHT,MOORTOWN,IRE_GRIFF_131_013.jpg,131_013,3,ends_at_page_bottom_next_scanned,True,True,,False
KILDARE,"SALT, NORTH",LARAGHBRYAN,TOWN OF MAYNOOTH (Part of.),IRE_GRIFF_131_027.jpg,131_027,23,ends_at_page_bottom_next_scanned,True,True,LARAGHBRYAN,False
KILDARE,"SALT, NORTH",LARAGHBRYAN,MAYNOOTH,"IRE_GRIFF_131_029.jpg,IRE_GRIFF_131_031.jpg",131_031,100,ends_at_page_bottom_next_scanned,True,True,LARAGHBRYAN,True
KILDARE,"SALT, NORTH",TAGHADOE,GRAIGUESALLAGH,IRE_GRIFF_131_040.jpg,131_040,7,ends_at_page_bottom_next_scanned,True,True,TAGHADOE,False
KILDARE,"SALT, NORTH",TAGHADOE,TAGHADOE,IRE_GRIFF_131_041.jpg,131_041,3,ends_at_page_bottom_next_scanned,True,True,TOOLESTOWN,True
KILDARE,"SALT, SOUTH",DONAGHCUMPER,DONAGHCUMPER,IRE_GRIFF_132_014.jpg,132_014,42,ends_at_page_bottom_next_scanned,True,True,DONAGHCUMPER,True
KILDARE,"SALT, SOUTH",DONAGHCUMPER (PART OF),NEWTOWN,IRE_GRIFF_132_015.jpg,132_015,21,ends_at_page_bottom_next_scanned,True,True,NEWTOWN,True
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,BOHERBOY,IRE_GRIFF_134_028.jpg,134_028,32,ends_at_page_bottom_next_scanned,True,True,KILCOCK,False
KILDARE,IKEATHY AND OUGHTERANY,MAINHAM,MAINHAM,IRE_GRIFF_135_009.jpg,135_009,13,ends_at_page_bottom_next_scanned,True,True,MOORTOWN,True
KILDARE,IKEATHY AND OUGHTERANY,MAINHAM,MOUNTARMSTRONG,IRE_GRIFF_135_010.jpg,135_010,9,ends_at_page_bottom_next_scanned,True,True,MAINHAM,False
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,PORTGLORIAM,IRE_GRIFF_135_028.jpg,135_028,18,ends_at_page_bottom_next_scanned,True,True,KILCOCK,False
KILDARE,"NAAS, SOUTH",BALLYMORE EUSTACE,BROADLEAS COMMONS,"IRE_GRIFF_137_022.jpg,IRE_GRIFF_137_023.jpg",137_023,116,ends_at_page_bottom_next_scanned,True,True,BROADLEAS,False
KILKENNY,KNOCKTOPHER,KILBEACON,MULLINAVAT,IRE_GRIFF_139_039.jpg,139_039,14,ends_at_page_bottom_next_scanned,True,True,GARRANDARRAGH,True
KILKENNY,SHILLELOGHER,CASTLEINCH (OR INCHYOLAGHAN),ANNAMULT,IRE_GRIFF_144_014.jpg,144_014,67,ends_at_page_bottom_next_scanned,True,True,ANNAMULT,False
KILKENNY,SHILLELOGHER,DANESFORT (PART OF),BENNETTSBRIDGE,IRE_GRIFF_144_015.jpg,144_015,12,ends_at_page_bottom_next_scanned,True,True,BENNETTSBRIDGE,False
KILKENNY,SHILLELOGHER,GRANGE (PART OF),KILMOG OR RACECOURSE,IRE_GRIFF_144_023.jpg,144_023,8,ends_at_page_bottom_next_scanned,True,True,,False
KILKENNY,SHILLELOGHER,TULLAMAINE,TULLAMAINE (ASHBROOK),IRE_GRIFF_145_020.jpg,145_020,10,ends_at_page_bottom_next_scanned,True,True,TULLAMAINE,False
KILKENNY,SHILLELOGHER,BALLYBUR,BROWNSTOWN,IRE_GRIFF_145_035.jpg,145_035,14,ends_at_page_bottom_next_scanned,True,True,CASTLEINCH OF INCHYOLAGHAN,False
KILKENNY,SHILLELOGHER,ST PATRICK,CLONMORAN,IRE_GRIFF_145_043.jpg,145_043,3,ends_at_page_bottom_next_scanned,True,True,COX'S FIELDS,False
KILKENNY,SHILLELOGHER,KILFERAGH,SHEASTOWN,IRE_GRIFF_145_052.jpg,145_052,46,ends_at_page_bottom_next_scanned,True,True,KILFERAGH,True
KILKENNY,SHILLELOGHER,STONECARTHY,KNOCKADRINA,IRE_GRIFF_145_066.jpg,145_066,8,ends_at_page_bottom_next_scanned,True,True,"STONECARTHY, EAST",False
KILKENNY,IVERK,FIDDOWN,TOWN OF PILLTOWN,IRE_GRIFF_147_016.jpg,147_016,56,ends_at_page_bottom_next_scanned,True,True,BANAGHER,False
KILKENNY,KNOCKTOPHER,AGHAVILLER,"KINGSMOUNTAIN, OR MYLERSTOWN",IRE_GRIFF_196_011.jpg,196_011,16,ends_at_page_bottom_next_scanned,True,True,KYLEVA,False
MAYO,TIRAWLEY,ADDERGOOLE,CUM,IRE_GRIFF_210_169.jpg,210_169,30,ends_at_page_bottom_next_scanned,True,True,GUM,True
MEATH,"NAVAN, UPPER",TRIM,"TOWNPARKS, NORTH.","IRE_GRIFF_225_025.jpg,IRE_GRIFF_225_026.jpg,IRE_GRIFF_225_027.jpg,IRE_GRIFF_225_028.jpg",225_028,228,ends_at_page_bottom_next_scanned,True,True,,False
MEATH,LUNE,ATHBOY,TOWN OF ATHBOY (part of),IRE_GRIFF_225_121.jpg,225_121,20,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS,False
MONAGHAN,DARTREE,CLONES,TOWN OF CLONES,IRE_GRIFF_229_034.jpg,229_034,11,ends_at_page_bottom_next_scanned,True,True,CROSSMOYLE,False
MONAGHAN,CREMORNE,AGHANAVULLEN,RAW,IRE_GRIFF_230_026.jpg,230_026,18,ends_at_page_bottom_next_scanned,True,True,RAW,False
MONAGHAN,MONAGHAN,MONAGHAN,ROOSEY,"IRE_GRIFF_231_231.jpg,IRE_GRIFF_231_232.jpg,IRE_GRIFF_231_233.jpg,IRE_GRIFF_231_234.jpg,IRE_GRIFF_231_235.jpg",231_235,214,ends_at_page_bottom_next_scanned,True,True,TOWN OF MONAGHAN,False
MONAGHAN,MONAGHAN,MONAGHAN,TOWN OF MONAGHAN,IRE_GRIFF_231_236.jpg,231_236,66,ends_at_page_bottom_next_scanned,True,True,ROOSKY,True
QUEEN'S,PORTNAHINCH,LEA,TOWN OF PORTARLINGTON (Part of),IRE_GRIFF_238_050.jpg,238_050,15,ends_at_page_bottom_next_scanned,True,True,COOLTEDERY,False
QUEEN'S,PORTNAHINCH,LEA,BRACKLONE-STREET,IRE_GRIFF_238_055.jpg,238_055,51,ends_at_page_bottom_next_scanned,True,True,COOLTEDERY,False
QUEEN'S,TINNAHINCH,ROSENALLIS,TOWNPARKS,IRE_GRIFF_241_068.jpg,241_068,67,ends_at_page_bottom_next_scanned,True,True,MOUNTMELLICK (Part of),False
QUEEN'S,TINNAHINCH,ROSENALLIS,MOUNTMELLICK (Part of),"IRE_GRIFF_241_069.jpg,IRE_GRIFF_241_070.jpg,IRE_GRIFF_241_071.jpg,IRE_GRIFF_241_072.jpg",241_072,237,ends_at_page_bottom_next_scanned,True,True,MOUNTMELLICK,False
SLIGO,CARBURY,DRUMCLIFF,BALLINVOEHER (part of),IRE_GRIFF_253_081.jpg,253_081,8,ends_at_page_bottom_next_scanned,True,True,BALLINVOHER,False
SLIGO,CARBURY,ST JOHN,FINISKLIN (pt. of),IRE_GRIFF_253_100.jpg,253_100,15,ends_at_page_bottom_next_scanned,True,True,FINISKLIN,False
SLIGO,CARBURY,CALRY,RATHQUARTER,"IRE_GRIFF_253_134.jpg,IRE_GRIFF_253_135.jpg",253_135,59,ends_at_page_bottom_next_scanned,True,True,TOWN OF SLIGO,False
SLIGO,CARBURY,CALRY,TOWN OF SLIGO,"IRE_GRIFF_253_136.jpg,IRE_GRIFF_253_137.jpg,IRE_GRIFF_253_138.jpg,IRE_GRIFF_253_139.jpg,IRE_GRIFF_253_140.jpg",253_140,302,ends_at_page_bottom_next_scanned,True,True,SLIGO,False
SLIGO,CARBURY,CALRY,SLIGO,IRE_GRIFF_253_141.jpg,253_141,52,ends_at_page_bottom_next_scanned,True,True,RATHQUARTER,False
SLIGO,CARBURY,CALRY,RATHQUARTER,IRE_GRIFF_253_142.jpg,253_142,56,ends_at_page_bottom_next_scanned,True,True,RATHQUARTER,False
SLIGO,CARBURY,ST JOHN,KNAPPAGH BEG,IRE_GRIFF_253_151.jpg,253_151,19,ends_at_page_bottom_next_scanned,True,True,KNAPPAGH BEG (part of),True
SLIGO,CARBURY,ST JOHN,SLIGO,IRE_GRIFF_253_158.jpg,253_158,13,ends_at_page_bottom_next_scanned,True,True,MAGHERABOY,False
SLIGO,CARBURY,ST JOHN,CALTRAGH,"IRE_GRIFF_253_163.jpg,IRE_GRIFF_253_164.jpg,IRE_GRIFF_253_165.jpg",253_165,133,ends_at_page_bottom_next_scanned,True,True,TOWN OF SLIGO,False
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_167.jpg,253_167,37,ends_at_page_bottom_next_scanned,True,True,KEECENAGANNT,True
SLIGO,CARBURY,ST JOHN,KEECENAGANNT,IRE_GRIFF_253_168.jpg,253_168,59,ends_at_page_bottom_next_scanned,True,True,KNOCKNAGANNY (pt. of),False
SLIGO,CARBURY,ST JOHN,KNOCKNAGANNY (pt.of),"IRE_GRIFF_253_173.jpg,IRE_GRIFF_253_174.jpg,IRE_GRIFF_253_175.jpg",253_175,162,ends_at_page_bottom_next_scanned,True,True,TOWN OF SLIGO,False
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_176.jpg,253_176,61,ends_at_page_bottom_next_scanned,True,True,KNOCKNAGANNY (pt.of),True
SLIGO,CARBURY,ST JOHN,TOWN OF SLIGO,IRE_GRIFF_253_182.jpg,253_182,48,ends_at_page_bottom_next_scanned,True,True,KNAPPAGH BEG (PART OF),True
TIPPERARY,MIDDLETHIRD,FETHARD,ABBEY-STREET,IRE_GRIFF_260_074.jpg,260_074,50,ends_at_page_bottom_next_scanned,True,True,FETHARD,False
TIPPERARY,MIDDLETHIRD,FETHARD,THE ROCK,IRE_GRIFF_260_076.jpg,260_076,9,ends_at_page_bottom_next_scanned,True,True,FETHARD,False
TIPPERARY,IKERRIN,ROSCREA,BORRISNOLASS,IRE_GRIFF_263_092.jpg,263_092,51,ends_at_page_bottom_next_scanned,True,True,TOWNPARKS,False
TIPPERARY,CLANWILLIAM,RELICKMURRY & ATHASSEL,THE GREEN,IRE_GRIFF_296_147.jpg,296_147,6,ends_at_page_bottom_next_scanned,True,True,HOOPSLOT,False
TIPPERARY,CLANWILLIAM,TIPPERARY,DONOHILL-ROAD,IRE_GRIFF_296_213.jpg,296_213,28,ends_at_page_bottom_next_scanned,True,True,CARROWNREDDY,False
ANTRIM,"DUNLUCE, UPPER",BALLYMONEY,TOWNPARKS,"IRE_GRIFF_004_116.jpg,IRE_GRIFF_004_117.jpg,IRE_GRIFF_004_118.jpg",004_118,172,extraction_miss_other_model_has_total,False,True,TOWNPARKS,True
ANTRIM,"DUNLUCE, LOWER",BALLYWILLIN,PORTRUSH,"IRE_GRIFF_006_012.jpg,IRE_GRIFF_006_013.jpg,IRE_GRIFF_006_014.jpg,IRE_GRIFF_006_015.jpg,IRE_GRIFF_006_016.jpg",006_016,257,extraction_miss_other_model_has_total,False,True,PORTRUSH,True
ARMAGH,ARMAGH,KEADY,CROSSDENED,"IRE_GRIFF_018_289.jpg,IRE_GRIFF_018_290.jpg,IRE_GRIFF_018_291.jpg",018_291,97,extraction_miss_other_model_has_total,False,True,CROSSDENED,True
ARMAGH,ARMAGH,LOUGHGALL,BOROUGH OF CHARLEMONT,"IRE_GRIFF_018_303.jpg,IRE_GRIFF_018_304.jpg",018_304,48,extraction_miss_other_model_has_total,False,True,BOROUGH OF CHARLEMONT,True
LOUTH,"DUNDALK, UPPER",FAUGHART,BALRIGGAN,IRE_GRIFF_024_096.jpg,024_096,28,extraction_miss_other_model_has_total,False,True,CARRICKEDMOND,True
LOUTH,"DUNDALK, LOWER",CARLINGFORD,COMMONS,"IRE_GRIFF_024_199.jpg,IRE_GRIFF_024_200.jpg,IRE_GRIFF_024_201.jpg,IRE_GRIFF_024_202.jpg",024_202,197,extraction_miss_other_model_has_total,False,True,COMMONS,True
CAVAN,"LOUGHTEE, LOWER",ANNAGH,CORPORATION LANDS,"IRE_GRIFF_028_151.jpg,IRE_GRIFF_028_152.jpg,IRE_GRIFF_028_153.jpg,IRE_GRIFF_028_154.jpg",028_154,170,extraction_miss_other_model_has_total,False,True,CORPORATION LANDS,True
CORK,CONDONS & CLANGIBBON,BRIGOWN,BRIGOWN,"IRE_GRIFF_046_015.jpg,IRE_GRIFF_046_016.jpg",046_016,116,extraction_miss_other_model_has_total,False,True,BRIGOWN,True
CORK,CONDONS & CLANGIBBON,FERMOY,FERMOY,"IRE_GRIFF_046_067.jpg,IRE_GRIFF_046_068.jpg,IRE_GRIFF_046_069.jpg,IRE_GRIFF_046_070.jpg,IRE_GRIFF_046_071.jpg,IRE_GRIFF_046_072.jpg,IRE_GRIFF_046_073.jpg,IRE_GRIFF_046_074.jpg",046_074,372,extraction_miss_other_model_has_total,False,True,FERMOY,True
CORK,ORRERY & KILMORE,BUTTEVANT,CREGGANE,IRE_GRIFF_063_040.jpg,063_040,22,extraction_miss_other_model_has_total,False,True,CREGGANE,True
DOWN,"IVEAGH, UPPER (UPPER HALF)",AGHADERG,DRUMNAHARE,"IRE_GRIFF_079_077.jpg,IRE_GRIFF_079_079.jpg",079_079,26,extraction_miss_other_model_has_total,False,True,DRUMNAHARE,True
DOWN,"IVEAGH, UPPER (UPPER HALF)",DRUMGATH,KILTARRIFF,"IRE_GRIFF_085_057.jpg,IRE_GRIFF_085_058.jpg",085_058,31,extraction_miss_other_model_has_total,False,True,KILTARRIFF,True
DOWN,"ARDS, LOWER",BANGOR,CORPORATION,"IRE_GRIFF_086_128.jpg,IRE_GRIFF_086_129.jpg,IRE_GRIFF_086_130.jpg,IRE_GRIFF_086_131.jpg,IRE_GRIFF_086_132.jpg,IRE_GRIFF_086_133.jpg,IRE_GRIFF_086_134.jpg,IRE_GRIFF_086_135.jpg",086_135,405,extraction_miss_other_model_has_total,False,False,,True
DOWN,"ARDS, LOWER",NEWTOWN ARDS,"CORPORATION, NORTH","IRE_GRIFF_086_213.jpg,IRE_GRIFF_086_214.jpg",086_214,103,extraction_miss_other_model_has_total,False,True,"CORPORATION, NORTH",True
FERMANAGH,MAGHERABOY,ROSSORRY,PORTORA,IRE_GRIFF_108_158.jpg,108_158,5,extraction_miss_other_model_has_total,False,True,WINDMILL HILL,True
KILDARE,IKEATHY AND OUGHTERANY,KILCOCK,KILCOCK,"IRE_GRIFF_134_024.jpg,IRE_GRIFF_134_025.jpg,IRE_GRIFF_134_026.jpg,IRE_GRIFF_134_027.jpg,IRE_GRIFF_134_028.jpg",134_028,196,extraction_miss_other_model_has_total,False,True,KILCOCK,True
KILKENNY,KNOCKTOPHER,KILBEACON,GARRANDARRAGH,"IRE_GRIFF_139_038.jpg,IRE_GRIFF_139_039.jpg",139_039,46,extraction_miss_other_model_has_total,False,True,GARRANDARRAGH,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,AGHAVILLER,IRE_GRIFF_196_005.jpg,196_005,13,extraction_miss_other_model_has_total,False,True,BALLINVA,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,BARNADOWN,"IRE_GRIFF_196_006.jpg,IRE_GRIFF_196_007.jpg",196_007,36,extraction_miss_other_model_has_total,False,True,CASTLEMORRIS,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,CATSTOWN,IRE_GRIFF_196_008.jpg,196_008,15,extraction_miss_other_model_has_total,False,True,CROAN,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,COALPITPARKS,IRE_GRIFF_196_008.jpg,196_008,5,extraction_miss_other_model_has_total,False,True,CROAN,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,CONDONSTOWN,IRE_GRIFF_196_008.jpg,196_008,12,extraction_miss_other_model_has_total,False,True,CROAN,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,CROAN,"IRE_GRIFF_196_008.jpg,IRE_GRIFF_196_009.jpg",196_009,22,extraction_miss_other_model_has_total,False,True,HUGGINSTOWN,True
KILKENNY,KNOCKTOPHER,AGHAVILLER,HUGGINSTOWN,"IRE_GRIFF_196_009.jpg,IRE_GRIFF_196_010.jpg,IRE_GRIFF_196_011.jpg",196_011,66,extraction_miss_other_model_has_total,False,True,KYLEVA,True
KILKENNY,KNOCKTOPHER,KILBEACON,GARRANDARRAGH,"IRE_GRIFF_196_019.jpg,IRE_GRIFF_196_020.jpg",196_020,19,extraction_miss_other_model_has_total,False,True,KILKEASY,True
KILKENNY,KNOCKTOPHER,KILLAHY,KILLAHY,IRE_GRIFF_196_022.jpg,196_022,7,extraction_miss_other_model_has_total,False,False,,True
KILKENNY,IVERK,FIDDOWN,BALLYGOWN,IRE_GRIFF_197_008.jpg,197_008,15,extraction_miss_other_model_has_total,False,False,,True
KILKENNY,IVERK,POLLRONE,MOONCOIN,"IRE_GRIFF_197_014.jpg,IRE_GRIFF_197_015.jpg,IRE_GRIFF_197_016.jpg",197_016,151,extraction_miss_other_model_has_total,False,True,PORTNASCULLY,True
KILKENNY,IVERK,PORTNASCULLY,LUFFANY,IRE_GRIFF_197_017.jpg,197_017,15,extraction_miss_other_model_has_total,False,True,BALLYTARSNEY,True
KILKENNY,IVERK,RATHKIERAN,BALLYTARSNEY,IRE_GRIFF_197_018.jpg,197_018,14,extraction_miss_other_model_has_total,False,True,TIBBERAGHNY,True
MEATH,"NAVAN, LOWER",NAVAN,DILLONSLAND,IRE_GRIFF_223_133.jpg,223_133,8,extraction_miss_other_model_has_total,False,False,,True
MEATH,LUNE,ATHBOY,TOWNPARKS,IRE_GRIFF_225_121.jpg,225_121,13,extraction_miss_other_model_has_total,False,True,TOWNPARKS,True
MONAGHAN,DARTREE,CLONES,CROSSMOYLE,IRE_GRIFF_229_034.jpg,229_034,10,extraction_miss_other_model_has_total,False,True,CROSSMOYLE,True
SLIGO,CARBURY,ST JOHN,MAGHERABOY,"IRE_GRIFF_253_157.jpg,IRE_GRIFF_253_158.jpg",253_158,76,extraction_miss_other_model_has_total,False,True,MAGHERABOY,True
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,"IRE_GRIFF_260_069.jpg,IRE_GRIFF_260_070.jpg,IRE_GRIFF_260_071.jpg,IRE_GRIFF_260_072.jpg,IRE_GRIFF_260_073.jpg,IRE_GRIFF_260_074.jpg",260_074,306,extraction_miss_other_model_has_total,False,True,FETHARD,True
TIPPERARY,MIDDLETHIRD,FETHARD,FETHARD,"IRE_GRIFF_260_075.jpg,IRE_GRIFF_260_076.jpg",260_076,132,extraction_miss_other_model_has_total,False,True,FETHARD,True
TIPPERARY,MIDDLETHIRD,ST JOHN BAPTIST,WALLER'S-LOT,IRE_GRIFF_260_170.jpg,260_170,28,extraction_miss_other_model_has_total,False,True,WALLER'S-LOT,True
